postpartum,0.6066096866096866,0.6322393162393163,0.6594074074074074,0.7141310541310542,0.7804672364672365,0.8223475783475784,0.8448547008547008,,,,,,,,0.8527635327635328,,,,,,,,,,,,,,,,,,,
stars,0.888001968503937,0.9087795275590551,0.9272539370078741,0.9257480314960631,0.9982677165354332,0.9996653543307087,0.9998425196850393,0.9999015748031497,,,,,,,,,,,,,,,,,,,,,,,,,,
bank,0.5479808149965218,0.5906271738732471,0.6903891919598726,0.8143960751290594,0.8754878629224179,0.9013363599751034,0.9326767473364331,0.9513052392633544,,,,,,,,,,,,,,,,,,,,,,,,,,
machine,0.539094017094017,0.5166410256410258,0.5232564102564103,0.5061623931623931,0.5241880341880342,0.5367435897435897,0.5342948717948719,0.52008547008547,,,,,,,,,,,,,,,,,,,,,,,,,,
crime,0.8368257319037831,0.8481954706220023,0.8766679628909506,0.9056756106142252,0.9080125178230839,0.9179378923393144,0.9228413236301687,,,,,,,,,0.9358091217154603,,,,,,,,,,,,,,,,,,
reading,0.633322072072072,0.7116666666666666,0.711554054054054,0.7439189189189189,0.8148423423423423,0.8476801801801802,0.8624549549549549,,,,,,,,,,0.8670045045045046,,,,,,,,,,,,,,,,,
extrovert,0.5716071502979292,0.5625276053168882,0.6355223134297262,0.6546647776990708,0.6862410933788907,0.7017000708362848,0.7288178674111421,,,,,,,,,,,0.7546356098170758,,,,,,,,,,,,,,,,
telco,0.5904699560332194,0.6956725521669342,0.7484686067880988,0.7798656337962641,0.8053853490590178,0.8321567915881545,0.8433207248703096,,,,,,,,,,,,0.8596473352408869,,,,,,,,,,,,,,,
pc4,0.6609653475171674,0.8082880165125232,0.8352796411701664,0.8927797404040806,0.9258921128885008,0.9416583971738183,0.9618862382407812,,,,,,,,,,,,,0.972016036200532,,,,,,,,,,,,,,
spambase,0.8453047353859567,0.8929768968676886,0.9239877589872696,0.9463217358040726,0.9609718083071641,0.9708265352418401,0.9805456858436603,,,,,,,,,,,,,,0.9909242142533071,,,,,,,,,,,,,
tae,0.5632996632996633,0.6006734006734006,0.6646464646464647,0.7993265993265993,0.8609427609427609,0.8861952861952862,0.9026936026936025,,,,,,,,,,,,,,,0.8956228956228957,,,,,,,,,,,,
dmft,0.5582404744787922,0.5552120776419842,0.5824766355140186,0.5818745506829618,0.5487778576563623,0.5397555715312725,0.5568296189791517,,,,,,,,,,,,,,,,0.532081236520489,,,,,,,,,,,
irish,0.9117843650101713,0.9199651264167393,0.9976750944492879,0.9986341179889567,0.999709386806161,0.9997965707643127,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
compas,0.6027414940598371,0.559971413613651,0.6277657264000331,0.6091830202566815,0.678694978333437,0.6849046774895815,0.7190448052082685,,,,,,,,,,,,,,,,,,0.7383464473056749,,,,,,,,,
vote,0.9790529695024077,0.9852327447833066,0.9924157303370787,0.9931380417335474,0.9946227929373996,0.9956661316211879,0.9955858747993579,,,,,,,,,,,,,,,,,,,0.9961878009630818,,,,,,,,
cancer,0.9897549019607844,0.9925326797385621,0.986813725490196,0.9890686274509803,0.9924183006535948,0.9925653594771242,0.9935294117647059,,,,,,,,,,,,,,,,,,,,0.9940359477124184,,,,,,,
steel,0.6184291624451199,0.6643617021276595,0.7494934143870315,0.9338884667342114,0.9751836372847011,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
kc1,0.700599128540305,0.6537270463741052,0.7541223155929038,0.7500544662309369,0.763509181450358,0.7905804544039837,0.7900980392156863,,,,,,,,,,,,,,,,,,,,,,0.8419000933706815,,,,,
credit,0.5683504273504273,0.633991452991453,0.656974358974359,0.6584444444444444,0.7147521367521368,0.7243760683760684,0.7488888888888889,0.7833760683760683,,,,,,,,,,,,,,,,,,,,,,,,,,
transfusion,0.6111052631578947,0.6129649122807017,0.6138947368421053,0.6857543859649123,0.6936666666666668,0.7235614035087718,0.7246140350877194,,,,,,,,,,,,,,,,,,,,,,,0.7357894736842105,,,,
fitness,0.6490396249243799,0.6425098306110103,0.740619328493648,0.7596188747731396,0.8036222020568664,0.7988770417422867,0.8064466122202056,,,,,,,,,,,,,,,,,,,,,,,,0.8100045372050817,,,
diabetes,0.6772824631860777,0.7447389558232931,0.7742168674698796,0.7968808567603748,0.8035341365461847,0.8194912985274432,0.8415930388219545,,,,,,,,,,,,,,,,,,,,,,,,,0.8431726907630522,,
biodegr,0.7241028600281314,0.7902838388574315,0.7951599523929744,0.8677246005698416,0.881617196234717,0.9019944458470084,0.9179355862516682,,,,,,,,,,,,,,,,,,,,,,,,,,0.931186208388935,
marketing,0.615913082894215,0.5915080174514137,0.7329466258711542,0.8146424726613406,0.851874043855176,0.8928905320414755,0.9190024930590969,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9435166298373845
