mlp2_f15_h15_no_noise_ReLU_44_44,0.5712297747951748,0.5929844785705464,0.6037630202972538,0.6353822718102845,0.6865824035571657,0.7144798056733501,0.7792086952941661,0.8649182757626911
mlp3_f20_h20_no_noise_ReLU_44_44,0.5704620400904072,0.5671199377524176,0.5947830597650896,0.6329097039534626,0.6509096298491979,0.7323946793137945,0.8091148245581532,0.8696505983919374
mlp5_f30_h30_no_noise_ReLU_44_44,0.5293594563331405,0.5279424522845575,0.5263663967611336,0.5531737998843261,0.5794679005205321,0.5928499132446501,0.593486119144014,0.6330971659919029
mlp7_f40_h40_no_noise_ReLU_44_44,0.535419734904271,0.5260824742268041,0.5619513991163476,0.5557363770250368,0.5689027982326952,0.5870839469808542,0.6120250368188512,0.6275036818851252
mlp9_f50_h50_no_noise_ReLU_44_44,0.5325674074605967,0.5140846587441209,0.5274835744803074,0.5243959358058378,0.5126772699529674,0.5306753312031021,0.5298639284816716,0.5036082289160952
mlp0_f5_h0_no_noise_ReLU_45_45,0.7056618676623703,0.8041000969374933,0.9078016730693284,0.9453272537967183,0.993975514307256,0.9976950418267332,0.998930097296521,0.9998204861235773
mlp1_f10_h10_no_noise_ReLU_45_45,0.6431624503636282,0.7047606299915227,0.7760496140632668,0.7935126935260786,0.8532637308704768,0.88230045063133,0.9256413688484362,0.9616294115022532
mlp2_f15_h15_no_noise_ReLU_45_45,0.5954228421970357,0.6183812845103167,0.6374382446963092,0.7151990700377797,0.7827593722755013,0.8196309212438242,0.8613411798895669,0.9070764312699796
mlp3_f20_h20_no_noise_ReLU_45_45,0.536728769338184,0.5689486642413553,0.6355491860507845,0.6346525557637894,0.6486605666409436,0.6599345900856208,0.7101458861573511,0.7850659611215228
mlp5_f30_h30_no_noise_ReLU_45_45,0.5425574712643678,0.5362212643678161,0.5728951149425286,0.5579597701149426,0.5861422413793104,0.6058117816091955,0.6492816091954022,0.7090158045977012
mlp7_f40_h40_no_noise_ReLU_45_45,0.5211584227291034,0.5250173909859774,0.5219712224947827,0.5266869256398052,0.5315637242338813,0.5297184490901767,0.5603046168491195,0.5558891370409695
mlp9_f50_h50_no_noise_ReLU_45_45,0.5246680490377968,0.5368911200843974,0.5254610935283205,0.5243842991742151,0.5239404852850231,0.5303503219469606,0.5260867983557059,0.530503110335043
mlp0_f5_h0_no_noise_ReLU_46_46,0.7753879217709005,0.8336299161831077,0.8774554051149795,0.9616763378465505,0.9898216204599184,0.995779067268429,0.9989340210616806,0.9993552546744037
mlp1_f10_h10_no_noise_ReLU_46_46,0.6580420661923909,0.7065341787813176,0.7557763686978038,0.8162542530157747,0.8940612434271575,0.9354778843179709,0.9528456541911536,0.982098669965976
mlp2_f15_h15_no_noise_ReLU_46_46,0.5574039938556068,0.6000384024577573,0.6911904761904762,0.7521044546850998,0.7864208909370201,0.8601612903225806,0.9062288786482334,0.9609062980030723
mlp3_f20_h20_no_noise_ReLU_46_46,0.562879234167894,0.5523564064801179,0.5945066273932254,0.6427908689248896,0.6855449189985272,0.7188512518409426,0.7522533136966126,0.8623343151693668
mlp5_f30_h30_no_noise_ReLU_46_46,0.534245575624886,0.5430906768837803,0.5454625068418172,0.5571355592045247,0.5929939792008757,0.6234774676153986,0.6446487867177522,0.6627987593504835
mlp7_f40_h40_no_noise_ReLU_46_46,0.5359528629265471,0.5462478311162522,0.5356275303643725,0.5390037593984962,0.5359745517640254,0.5779207634470792,0.5854901677270098,0.6295546558704453
mlp9_f50_h50_no_noise_ReLU_46_46,0.5393988210742138,0.5242412038223556,0.5226375718522316,0.5172189067477027,0.5116025335920624,0.5376340936550361,0.5217295793212023,0.530040639988284
