,logP,MolWt,NumHDonors,NumHAcceptors,NumRotatableBonds,Aromaticity,Solubility,pKa,HydrogenBonding,FunctionalGroup,MolarVolume,label
41,2.1522738613751518,392,3,9,3,0.8930781664846015,4494.726054824464,5.877814751740126,0,Aldehyde,262.03855583302925,0
42,3.672996188659698,137,3,0,0,0.8283630614777231,6593.80950095141,6.293362297464145,1,Ester,225.32529730027284,1
43,1.373392377448448,248,3,9,3,0.8200351462044363,7365.684011748026,3.3474735252936405,0,Alcohol,293.7622474470651,1
44,4.354235694597421,315,0,7,6,0.7283512490062121,7897.933568844399,5.954753472473143,0,Amide,100.3086223906396,0
45,1.0990745818586651,109,3,5,2,0.6142143365702505,776.72084326799,13.727323279491518,0,Amine,163.90846243040775,1
46,2.4178753390294494,199,0,2,4,0.3668233991971326,8007.0881927515275,7.364319465590341,0,Alcohol,162.00322222798673,0
47,4.721737188908479,492,2,1,7,0.42260042653655694,8640.875448757539,13.383811554676631,1,Carboxylic Acid,169.93458944847026,1
48,1.7199048514768844,313,3,8,2,0.6471239930346191,453.2272136457703,1.9289535965365092,1,Alcohol,259.99792078884946,1
49,3.6397865192182417,200,2,7,2,0.17287133261309273,392.31084663654866,1.5107118292951016,1,Carboxylic Acid,170.29931490725548,1
50,1.678096717395397,499,1,2,7,0.8278146214452561,5509.353961504705,8.47929173713543,1,Amide,205.41671644010293,1
51,2.571993198991237,462,0,6,2,0.9386702204028939,4968.569297880829,10.571299286755979,0,Carboxylic Acid,222.78797067760752,1
52,3.878181418344952,379,2,6,1,0.09798860614154536,9800.986890885884,3.8269671559329628,1,Amide,269.0766482459843,1
53,4.0728814804292055,103,3,0,1,0.022455681055802312,2944.7206154368055,7.543660351492408,1,Ether,223.17231542779825,1
54,4.212451052682805,217,2,5,7,0.14270017459218653,5902.409596088222,12.348226501924495,1,Aldehyde,176.26129860060388,1
55,0.49774411186595036,250,3,2,5,0.7599026052722544,5067.22586336458,10.902417841391406,1,Ether,238.9484310812154,1
56,4.27441503314067,141,4,9,9,0.10782655905673566,5357.797513930163,4.013580933126507,0,Aldehyde,203.10711573477266,1
57,0.7318841879707444,475,0,2,2,0.3722495556205715,6597.023481927011,5.348128398850999,1,Amide,205.6804468475762,1
58,1.364062154448456,447,1,4,9,0.06312361594362548,5376.412311610254,4.975286485233196,0,Ester,167.03050734992783,0
59,4.8554525512352384,216,2,5,9,0.43255716905407327,70.43858293662123,10.353589717387582,1,Ether,100.32150364156026,0
60,0.7210957583152083,118,2,8,0,0.6038590686315528,8437.258964289389,13.586354920382849,1,Ether,171.16938953401683,1
61,1.2554177558928814,461,4,4,5,0.6285096001749141,2012.3429219480824,4.6410197652354075,0,Ketone,160.54358586269416,0
62,1.6789070027140762,123,3,2,8,0.5189153459444275,2312.3149415659045,8.647906754124635,1,Amide,120.06780683813076,1
63,4.030981635992163,335,1,0,5,0.938107910963896,6480.079653789039,13.851260548528852,1,Carboxylic Acid,139.72723958296217,1
64,1.6043956036912483,357,3,2,0,0.5311365305165245,4778.038802943228,3.0485327652215255,1,Aldehyde,296.1780156257631,1
65,4.12988711353869,106,3,3,5,0.859238022951518,5745.225122082347,9.568070096539286,0,Amine,155.9633905682213,1
66,1.0279666042389994,223,2,9,8,0.9930257448812658,4975.491876386847,5.315845262896227,0,Aldehyde,203.6316069099817,0
67,3.005092706974462,100,2,6,5,0.22974539816422568,4179.208429710805,13.891691252133922,0,Ether,209.86652325405146,1
68,4.7986403006553475,494,2,4,2,0.26553541654944746,4833.541411380513,2.414027615199551,1,Amide,212.00601127855242,1
69,0.20510717825284686,278,0,2,1,0.5218695334368043,1411.7130169200248,6.866336021553726,1,Ester,109.46562702403548,1
70,4.542798220145814,287,0,8,7,0.18237838259202332,9693.088504199768,4.314653718305038,0,Amide,254.2924365484704,0
71,0.8241965340704982,258,2,9,1,0.5641250684577263,5747.942895007768,1.4118704399761577,1,Carboxylic Acid,246.06900485477345,1
72,2.9048373869426896,129,3,5,6,0.6843899068462943,2868.8830478830937,13.526763230327205,1,Carboxylic Acid,295.4384273138826,1
73,0.24401771224409952,176,1,4,2,0.06039754901358818,7128.689807077537,8.38623436535261,0,Ketone,136.93825251715302,1
74,2.856487579208198,117,1,6,4,0.6813949027455817,8801.181067761543,10.110233032400542,1,Ether,210.75826102542132,1
75,3.075048720943792,285,3,9,2,0.1594668594312746,2965.3800656569397,9.063574277165852,0,Alcohol,260.7660453848206,1
76,4.038332150066672,372,4,0,2,0.29931860752264594,3245.79130081296,2.930156885772798,0,Ester,124.86920408452195,0
77,2.0804543138780818,401,3,7,6,0.7388098214959699,4386.0485057793585,3.2172852499515625,1,Aldehyde,257.9141535920113,1
78,4.578747263164934,211,1,6,6,0.16358999598185087,2173.6804280439023,9.143791802966653,0,Amine,153.99265678814382,1
79,1.8520098449092415,118,4,4,6,0.531683048113518,8098.073980113063,11.137523710662103,0,Ether,156.16921519465484,0
80,0.4579469967795341,111,4,5,3,0.5891753062147126,5842.182571650979,8.943912626399172,1,Carboxylic Acid,289.11911101370646,1
81,1.933786691089655,317,1,8,7,0.1643578731633739,571.3880163205216,8.414860356537048,0,Ketone,162.77461811793495,0
82,1.5313286567894935,437,4,0,8,0.2747814456667753,9967.04406098899,10.697510139297272,0,Carboxylic Acid,216.84748237517908,1
83,2.232165682444922,495,0,2,0,0.6064639217343286,5750.140090133429,4.166908642085335,1,Ether,188.01859065688774,1
84,0.9978670720656829,405,2,8,6,0.4611985075811237,8899.473353887855,10.511399940848214,0,Ester,115.63186545065756,0
85,1.8517056927959614,105,4,2,7,0.6599813341345503,5016.680044618048,6.345865784854988,0,Ether,290.0965122371782,0
86,4.431206739907222,484,4,5,1,0.8547168810269675,5824.912538908917,9.762651207320166,0,Ether,142.74504799385278,0
87,3.262277119358278,490,0,9,5,0.13503402394378627,4545.29802193949,4.571316489990263,1,Amide,153.53890535994023,1
88,0.9905974159333414,451,0,1,4,0.0706327139948486,4228.184573970905,2.7870443662921227,0,Alcohol,175.44931116704177,0
89,0.2643744782034996,410,3,8,3,0.6667265688371201,2183.826118215012,1.3790672124525571,1,Amine,199.70719884209524,1
90,1.0832873032058998,223,1,4,3,0.7706436470194115,9621.280391417631,11.445164710175629,1,Carboxylic Acid,128.85714321324002,1
91,2.0458373101167133,464,3,7,9,0.4493069886164782,1818.5306649977913,3.5605998371546277,0,Alcohol,225.98731780344463,1
92,1.835658436033491,460,1,1,5,0.3939094696878319,5264.516383616372,5.725036551740101,0,Aldehyde,202.94049869528428,0
93,4.242433291999082,114,0,7,0,0.5967718571219902,871.8813625242645,10.995114099876078,1,Alcohol,160.60206550588737,1
94,2.9298704663770456,450,2,4,0,0.5514539522664452,9933.77565446776,6.852365157824689,0,Ether,238.5303605025086,0
95,4.212439279658393,384,1,2,3,0.4901706911184498,5557.208255654875,3.828135944479663,0,Carboxylic Acid,202.81602841851432,0
96,4.994385559376811,437,1,5,2,0.8187051282375125,8146.017715908949,3.531911238846977,1,Amine,268.13712721545016,1
97,1.451714727304834,298,0,5,4,0.17350046003178543,5629.725609922364,6.303159512564056,0,Amide,271.0809591406542,0
98,2.3872771086786884,389,4,7,9,0.6812089115503848,8050.047213077326,8.347292757264904,0,Amine,296.02133945022695,1
99,3.527767601402816,192,3,6,9,0.7413397394581756,5344.564854145229,6.10057206127259,1,Ether,113.46715156577136,1
100,2.5587687414497533,136,2,8,4,0.9013020104973855,4450.298701814552,12.759404464853317,0,Carboxylic Acid,181.0357280871074,1
101,1.6341130279623761,291,1,0,0,0.9451002025813438,4559.602080706587,1.0498423940747372,1,Aldehyde,200.30379483018874,1
102,4.081029146061522,194,4,7,4,0.5078656283332058,24.433054926018702,6.226150843755373,1,Ketone,146.76197317020433,0
103,4.462141579532215,170,0,0,5,0.4336400161772397,3707.1788528980946,10.656853364793902,1,Alcohol,284.4070381083817,1
104,1.3911665892452523,105,1,8,3,0.5039085640145723,9519.48861017981,12.581584522741354,1,Amide,117.62567693259076,1
105,1.4072841591865144,346,4,9,9,0.7325792627606937,6756.092850990408,5.659223628718595,1,Amine,185.70121893812097,1
106,2.837233576233003,454,3,2,1,0.01717136877467973,9193.270710522049,9.756658681839394,1,Amide,137.03814426537213,1
107,4.081941039092205,154,0,2,9,0.17414393545240436,2003.4254355632227,8.54453378923885,0,Amine,236.42776216673005,1
108,2.5996230781131624,394,4,2,8,0.9076663211942027,4912.111325848644,3.6199220649830908,1,Alcohol,240.99846622808352,1
109,0.30024793667446203,380,4,0,8,0.1954346802907393,345.78482225692835,9.852276554530066,0,Alcohol,274.5028030946335,1
110,1.4750230186167224,197,1,6,8,0.22848335763909344,6770.844466997155,4.244339903564535,0,Alcohol,181.79411303349497,1
111,2.5142466752270574,182,3,3,8,0.9394643367591543,7840.378663821235,11.190799668712254,0,Aldehyde,255.0220755983684,0
112,3.6834201131669047,359,0,2,9,0.29428032370576007,7478.266110724182,12.256715537180508,1,Amide,209.91611358757757,1
113,3.874728248046344,315,0,4,6,0.29044274091689226,868.6131593191501,7.219489860326611,1,Carboxylic Acid,262.45418199829743,1
114,3.7615303471092054,388,3,0,1,0.9237088448905957,2476.0290385316857,1.7036196873416456,1,Aldehyde,117.07579824574385,1
115,0.4741160477167977,334,2,4,6,0.37508199402345554,6558.617841459359,10.585583266456453,0,Ketone,192.6895306783952,0
116,3.07999672089959,421,1,1,0,0.493942019403545,7590.152017800585,7.073797103489449,0,Alcohol,130.11211845606448,0
117,2.1271655602016057,485,4,7,5,0.5604073437094627,2742.831239763603,2.2287499909197273,1,Alcohol,258.071096908292,1
118,1.5676199590811712,497,1,8,5,0.8682824779995022,4063.004202767063,5.304781273929315,0,Amine,130.5342770737904,1
119,4.138043490681001,277,3,8,4,0.07757142769238035,3513.309510078844,4.7783349481772746,1,Carboxylic Acid,101.61207410185675,1
120,1.7918764978283268,366,4,2,6,0.2608562351955065,46.64466710444083,10.442672181460662,1,Amine,285.9047479903461,1
121,0.9125741550665917,133,2,7,2,0.5870080964688112,5765.554551311908,6.512867163426942,1,Ketone,196.91966323793127,1
122,3.4786919434436205,346,3,1,6,0.43461277549082233,6691.458542445801,8.631620091550326,0,Ketone,297.03817758519483,0
123,0.6775399287645617,319,1,0,5,0.2782807436221122,2765.080650108821,7.51428195465958,1,Carboxylic Acid,190.599446872194,1
124,1.4694096095974913,249,4,0,2,0.4096422593579844,6878.157458403596,10.415340067109783,1,Ketone,218.15852733612985,1
125,2.2222490724258055,397,0,6,5,0.9662426353098504,2428.245251252248,10.33466099467103,1,Carboxylic Acid,248.8350591754766,1
126,0.7083651490193832,329,4,0,0,0.021032565064954878,7155.58838960836,6.83426782153258,0,Ester,156.1596676550732,0
127,1.4366285581343545,343,4,5,1,0.14697450270930146,4572.417035671853,2.755433313373979,0,Aldehyde,126.57127977235729,0
128,3.2080527475808833,305,3,7,9,0.01865516759036223,8719.477030642309,6.302392620835112,0,Ester,232.22590261020488,0
129,2.7870279206237343,265,2,9,3,0.5933966589257713,5447.799519627063,3.0817578068065785,0,Ketone,202.1373619780506,0
130,4.221400317057784,364,4,3,4,0.012936875238072743,1847.3442308871847,13.46905290286962,0,Carboxylic Acid,265.3602330452393,1
131,0.704453121965698,354,4,1,2,0.4540159759797414,8220.290749652286,13.351873274001786,0,Amide,109.01375850726626,0
132,4.319309856789976,443,2,3,3,0.8591962118691056,7777.00732896948,6.936913609712608,0,Aldehyde,208.9540214204845,0
133,0.3780954615265725,128,2,8,1,0.0972049896767534,843.1975854240184,1.3591623863928106,1,Ester,137.15117892864905,1
134,3.7170988815143975,415,4,1,7,0.3651740554930911,481.35888497158993,5.870367964363166,1,Ether,223.46348893974442,0
135,1.0344792183875107,446,0,4,4,0.37799792113761077,1363.774123464617,12.636222112612037,0,Amine,252.08795409245047,1
136,4.5154734026549965,415,0,1,0,0.3622542638904874,8453.305296860066,4.7442747668750105,0,Amine,152.6020383851216,0
137,0.2077976486664196,225,0,0,3,0.7274620450150864,3204.5051746591116,9.085737977961804,0,Alcohol,196.35773599831975,0
138,2.9012091381105143,431,3,8,9,0.0044095989617776166,5048.00957495899,3.391183975759544,1,Aldehyde,184.0408332518607,1
139,0.06412596455502129,235,3,4,1,0.7799650742627435,6030.061027516803,11.727134673902926,1,Amide,250.97416172221708,1
140,3.6801979533232103,205,0,5,8,0.8390413358916874,7435.070837577901,12.594665171240257,0,Amide,219.97355724065682,0
141,0.1687016710964051,204,0,5,4,0.4314635642046011,8299.723186681349,8.996556048392652,1,Carboxylic Acid,124.14147985118458,1
142,3.6357726260418985,248,0,7,5,0.8871569957556424,5159.139264686125,9.108912247908977,1,Carboxylic Acid,295.3496222897239,1
143,4.0426200695944505,283,2,3,8,0.38103901337547663,4158.180340793217,5.921280382240516,0,Ketone,282.4675018462052,0
144,4.477633724978053,275,1,0,8,0.6947227819548313,1960.221915990448,10.192187753066607,0,Alcohol,215.74400260095734,0
145,1.7970835225245092,402,3,6,2,0.3888248802458433,6075.596036929248,7.220000624884477,0,Amine,255.49538212230127,1
146,2.7126182850828586,364,3,5,8,0.03784342102077498,5499.220716304278,10.691329283038739,1,Amide,103.99409804986699,1
147,3.667642550407959,177,3,6,3,0.08342637299490685,2912.312383099832,13.590654644330758,1,Carboxylic Acid,140.2983648306228,1
148,4.103669864605783,484,1,7,0,0.44204941574009493,4462.588596427516,11.690886232584306,1,Ester,253.57260566432387,1
149,3.9142174621034846,410,4,4,7,0.9900960932220453,7396.770603260572,7.725306180304319,1,Amine,121.23760272457882,1
150,4.239008583989473,386,3,5,1,0.17755685864363202,6271.17323065998,13.725550703014777,1,Carboxylic Acid,108.54533541474296,1
151,4.4882176354522905,435,4,1,9,0.8955819569674982,4817.925651952165,8.892068981789093,1,Ether,223.1431830215595,1
152,3.251593662341498,190,2,4,3,0.9193941871802642,2723.8921698286254,1.8433414543125433,1,Alcohol,106.84835885662172,1
153,0.8698865891092455,494,0,2,2,0.40964881850183343,6680.375185805884,10.494779108362184,0,Alcohol,136.62276809695516,0
154,4.167404852960888,421,0,4,8,0.46182548744662444,6276.952196826053,11.660807699757651,1,Ester,115.9963838875317,1
155,2.3164357335847074,130,2,8,4,0.5028204423299762,4582.877326309242,2.7529122776142807,1,Aldehyde,206.85431631163237,1
156,0.25322502724449913,277,0,2,1,0.7704068482898476,2386.0019528672333,9.830769564249552,1,Ether,235.38684875347153,1
157,3.1304086514249074,415,2,2,3,0.12372436727101532,1749.5901332234232,12.971916329154507,1,Amide,136.66183886105014,1
158,3.63735610602667,417,0,0,4,0.32863726807773697,3394.65554802599,4.26853738687022,1,Alcohol,193.75152433188214,1
159,2.289287701681721,266,2,0,5,0.17070233817778147,9087.239925886639,8.605111915308346,0,Ketone,104.03421467109426,0
160,2.53334445887418,486,2,6,7,0.8784141511391494,7539.112013372225,4.569647700555835,1,Amide,152.93207257808243,1
161,2.749890312374715,467,0,8,8,0.07051807543770394,8910.80687453576,11.067296392495846,1,Ester,135.9208703480009,1
162,1.2624946112123803,167,4,1,8,0.7477041522008886,8426.147250188302,8.548580483920645,0,Ester,133.19287178315142,0
163,1.8699190842825042,129,3,1,0,0.4397411656508555,4589.36676948749,6.564992520399549,0,Aldehyde,145.00399621150567,0
164,4.034429918956711,166,3,0,0,0.7146041466836629,5304.894444081207,1.376843857473594,0,Ketone,261.06881305972325,0
165,0.14956015398419342,167,1,4,2,0.8898952577685654,1696.69111330438,13.282386322937205,0,Amine,289.95011880968184,1
166,2.784493722703365,285,1,9,7,0.33966231456909735,7209.000643852035,7.470610548718937,1,Alcohol,241.21045898100007,1
167,0.15890910213523124,176,0,6,4,0.22700139686502496,4220.066325065025,11.453424061163146,0,Ester,114.45110046841323,1
168,1.008189917856791,280,3,0,9,0.6502185943659832,1613.5289903325145,6.094633846528305,1,Carboxylic Acid,225.63276244679815,1
169,1.8644704275814377,113,1,7,5,0.9975258322238082,954.452646051682,12.038347281158908,1,Amide,246.82306716429855,1
170,0.9321880215168649,237,3,0,7,0.7295084169289082,6961.651963737982,3.0805063555320973,1,Amide,122.22506475006946,1
171,4.242561540103342,377,2,0,3,0.795622407960299,4822.5475283955275,4.009420856669401,0,Amine,158.86455468140002,0
172,4.351025107290399,290,4,3,8,0.6298572294208322,90.94492799586413,5.334088147299337,0,Carboxylic Acid,185.67626436470152,1
173,0.7650566131554792,160,2,1,9,0.3681834563409757,8245.331506993956,2.151739385216244,0,Amide,162.14479799293193,0
174,4.461680144292449,273,1,8,3,0.654644285888777,6195.002798647997,6.7699322551051,0,Amine,203.66367813181182,1
175,1.1499520665760836,392,1,9,9,0.12855023124284592,384.7256475737854,7.317017055223301,0,Amine,126.18403989915466,1
176,0.06068199639792049,376,0,1,9,0.48881803992510453,3047.5436383055103,2.492399970705748,0,Carboxylic Acid,188.9498806410788,0
177,3.6842003594640738,486,4,6,4,0.5730582308334122,7224.334395728415,6.552283181116789,0,Ether,246.65604845653914,0
178,2.5911739405435035,387,4,1,5,0.9067499870164563,591.2383631315539,3.5648486589828208,0,Amine,192.18664859289282,1
179,2.4919543488603924,306,3,0,5,0.9197193310782971,7362.789337653162,12.377753007170499,0,Amide,142.08698193483238,0
180,0.013516025063036174,353,0,8,7,0.060124509680291705,5049.447415834145,7.620814513424009,1,Ester,260.42250780845114,1
181,4.892692566989398,379,4,3,8,0.6318811285292703,7828.791174253311,13.375559849896767,0,Aldehyde,178.8791168963139,0
182,4.162859307906422,429,1,6,0,0.7963907450592507,8552.51414024271,5.438609415832488,0,Ketone,185.01848011614993,0
183,4.837203366838668,451,2,0,2,0.5364484428155862,7677.816752270628,5.43813685583776,1,Amine,171.52470389774874,1
184,1.2183679286511357,413,2,7,6,0.09567015650465249,781.6710769583126,5.403254008626836,1,Ether,157.94632681841418,1
185,3.0183796948472974,234,4,5,2,0.2327293134636811,4604.2745682143495,4.487698680549139,1,Alcohol,220.38958661702753,1
186,3.7337142691765823,145,2,1,4,0.31364397106955066,3188.0372503414505,11.195075998061682,0,Alcohol,137.56145982731505,0
187,4.016679356342348,469,1,8,3,0.662799410362232,5085.415674875547,4.675630545488186,0,Alcohol,253.84593875505738,1
188,3.9086501156196416,225,3,0,4,0.0655784912664108,9658.053568515657,4.7441717739238545,0,Alcohol,196.33989923828705,1
189,2.8616361746361862,498,1,8,2,0.5496201169756079,1244.8376284034064,1.609651362653152,0,Alcohol,276.7174993214473,1
190,0.15799967040005525,312,4,9,2,0.10893447308931403,8656.117487948119,13.549697960434623,0,Carboxylic Acid,287.7781689219846,1
191,4.969885708678769,173,1,1,9,0.3951197878904208,9908.54047310922,12.521820035011089,0,Ester,176.5945959002622,0
192,0.5743640899569435,186,1,5,7,0.4255562834690626,9900.229763429548,4.802625525952802,1,Aldehyde,131.76464234955913,1
193,0.9041114837697634,104,2,8,2,0.45183785352465466,7967.096179580805,7.769997484782147,1,Alcohol,201.0520128895613,1
194,4.122173169159234,340,3,2,7,0.710869371903248,4656.339190931145,7.275686252477922,0,Ether,154.0903552098928,0
195,0.5028795782412449,286,0,2,4,0.08119641764612806,1780.8282071059516,2.1401402548348054,0,Amide,185.30459080733547,0
196,1.0667625323754821,349,4,2,0,0.2682423206757627,6082.522544198348,7.905562804021823,1,Ether,175.48857444876126,1
197,0.10150945045445836,297,4,8,1,0.6411297736666652,6104.116369929018,2.473245759587002,1,Amine,190.09442970781208,1
198,0.7833542345887728,121,1,1,6,0.943565556619328,3165.0289027877047,6.643165146099645,1,Amide,199.71311850509213,1
199,3.2948000570648874,127,2,3,0,0.6207974955034462,6168.605343972886,2.141455729193223,1,Aldehyde,225.48577863752683,1
200,1.8026797694963221,118,2,7,1,0.883366112606938,1166.3552479044915,8.655910413933611,0,Ketone,100.76279392132723,0
201,0.675671277895733,212,4,7,0,0.9684059175293899,6340.450171112844,1.6371154884363803,1,Amine,151.28407497431337,1
202,1.3199835911072437,113,0,4,9,0.8839043236838621,8967.327107752804,9.16957219256046,1,Alcohol,134.0508423124062,1
203,3.768385184182978,275,0,1,6,0.9722068753704117,4721.181073084205,10.193840100529261,1,Alcohol,242.0893319332289,1
204,2.7842330035876173,490,3,5,1,0.7770414402971596,7645.865195466725,8.421221510009714,1,Ester,266.46543558576195,1
205,2.380218199355256,306,1,7,9,0.8871563799455572,6356.770018489119,7.103370395328743,1,Ketone,245.15129150170287,1
206,0.23329039482177238,249,4,1,2,0.4914515398629262,31.638193839338435,1.7903051823626104,1,Ketone,294.93276248651597,0
207,2.5586292942975133,401,0,3,6,0.3454390632580885,1220.8622452321022,1.1475925217947396,0,Ether,115.44950592627514,0
208,2.407640847351379,440,0,3,0,0.9997106298144672,7748.579000614379,5.451609880604997,1,Amide,192.95084743002383,1
209,2.214343807288213,310,2,8,3,0.09775990400638157,405.48882014026196,11.026281642833704,0,Ether,279.87405424190575,0
210,2.4374628226945116,240,3,9,6,0.9581986428011969,9562.52032364083,9.414612634575814,1,Amide,163.81767295338318,1
211,0.3714829679693943,377,4,0,1,0.4308743000510661,8940.86754175117,2.6286522684968685,0,Carboxylic Acid,260.46342152041484,1
212,4.66505364785697,237,3,8,3,0.022383311367265235,3624.3870463858325,9.943209121648033,0,Amine,212.34813401656578,1
213,1.530664416647482,465,0,7,8,0.8030164299227873,3104.528257678358,8.473902675343028,1,Amide,295.7113345418947,1
214,3.2625803564660094,143,3,0,6,0.44421668753564425,6129.704935777301,3.1674015160937388,0,Alcohol,174.20439044956498,0
215,1.794928866185273,379,0,9,2,0.7986861333835974,6118.314427233235,10.818921338476638,0,Alcohol,183.43345161864795,1
216,1.6396802521303973,171,2,5,2,0.044816470465462666,891.2428998392322,11.793958612876814,0,Amide,132.76129985752422,1
217,3.6249886829192617,212,1,9,3,0.9741465017941915,2154.641406003887,4.02324661175711,1,Carboxylic Acid,131.92802637501643,1
218,2.0938713480469833,282,4,1,3,0.6710379547672568,6365.0293921055045,9.26652181372312,1,Ether,272.2004594096811,1
219,3.0793715165686257,330,1,2,7,0.04799618124894389,8007.904335627485,5.915722242993321,0,Amine,181.45902515105024,0
220,1.3711240830027682,149,3,4,5,0.004646776240027406,1920.832963739814,1.7599929764165168,1,Aldehyde,224.09310663524298,1
221,1.3273222466199364,333,0,7,5,0.5940015794594683,7019.620213519609,12.197591910521597,1,Amine,250.45044914473374,1
222,0.995312723149771,157,1,5,7,0.9764992988602612,8704.882060479516,11.669678252502978,0,Amide,187.64864721638986,0
223,1.50456674252044,196,2,8,7,0.5239994895533131,1178.9336236224988,5.13325260582202,1,Aldehyde,290.75679890625605,1
224,0.3245137058412312,275,3,0,7,0.35389438091756653,4391.594853923718,7.909567168536612,0,Amide,287.634735743831,0
