,mean_seismic_velocity,std_dev_of_seismic_velocity,num_tremors,avg_amplitude_of_largest_tremor,duration_of_largest_tremor,num_tectonic_plates_intersecting_location,avg_distance_from_epicenter_to_border_of_tectonic_plate,label
73,3.185598595987296,0.046105057926007664,3,1.4485612910937573,11.55978898468071,2,453.9805282294919,0
74,3.4527027372874777,0.0813115654664165,3,8.074009677122127,14.756642023181104,3,360.46374768548435,0
75,3.0639864563352455,0.03471928826507943,4,6.179219023162144,10.77470592655348,4,414.0662493662968,0
76,3.4274109803254746,0.0474044221546619,4,2.3477847681426556,13.650374435253076,3,203.60859593331432,1
77,3.494613576657769,0.07235283437617428,7,14.468835918016637,10.877773741442304,2,167.75612068755507,1
78,3.1948978948272666,0.04064183378622573,8,13.464253885606256,10.254814908151552,3,130.14084392341846,1
79,3.123690988577456,0.04728051864809466,8,2.2004092430793576,15.757629846753137,4,472.1502327586081,0
80,3.154678312936126,0.08903276651392364,8,12.027950462703732,19.692069682387,1,72.4502860656554,1
81,3.440503015699456,0.02518149061476528,9,9.63837930151639,11.910575458833106,4,55.254366439949024,1
82,3.5039182663105928,0.023332968437200334,6,4.51146017351026,15.055318643216134,4,384.8443527962279,1
83,3.257757179311832,0.058090837438095184,5,15.335792770596195,16.869573098381316,1,438.63239737275836,1
84,3.343702008002684,0.08355209900344997,1,14.357000009679732,19.602451356972544,3,479.21326456905183,0
85,3.0408505114571867,0.08434638403595666,3,10.979148345671174,17.54309205501543,2,461.88522060902915,0
86,3.3054562513345065,0.03458975597232367,2,5.079690558348535,10.574127993085261,1,54.452307182403956,0
87,3.4489219874562673,0.0974122178133942,1,18.54035389866017,14.146935804638884,1,97.21083766870431,0
88,3.576660891562479,0.013096677701632092,0,4.191421276304768,12.105126101200305,3,182.95530541413623,1
89,3.1637304737021767,0.09081935547763471,8,13.103113572432472,14.584750757183297,4,82.8318806838369,1
90,3.347400899687244,0.01662383885671015,0,8.985789494397489,15.129571264345183,4,8.497055798328878,1
91,3.2186144960285463,0.06838986892045154,8,10.442162092047276,11.578351419624234,2,49.625822818065544,1
92,3.5735860338194545,0.037940686697621365,7,2.2190101887457025,19.498972643581936,1,498.55737149996804,1
93,3.046906239839702,0.0848565320107805,7,5.8973726988343795,18.9410919578334,3,267.7906269953511,0
94,3.123148990970918,0.0597776020834483,0,10.518857350430066,12.6779304291344,2,241.58139405983243,0
95,3.396191565880996,0.061849809217260104,3,12.628007850199802,17.152169998638634,4,320.6412663644299,0
96,3.3043732572292672,0.06577921597945167,0,10.200185785151554,11.207769250825883,3,152.60735392789383,1
97,3.2383673641424426,0.03084867411796284,6,7.008966625534388,14.064352258102085,4,207.58072072485152,0
98,3.051780373522763,0.08398111805621873,7,19.75491800256693,19.901088347923217,3,424.76284038943834,1
99,3.1225481532302584,0.08760043472222387,9,9.404243494240738,19.291597232515024,4,301.89249717995256,0
100,3.098489133713399,0.07594780421610144,8,12.84003321042867,15.106464029817769,1,11.87948418962559,1
101,3.19769337740903,0.038592102557452164,5,12.114915610408062,13.442127821252594,2,333.904716725452,1
102,3.461496408388735,0.08772365321677207,0,8.64117565999506,18.707413683016263,1,323.8948598082554,0
103,3.5325985461392353,0.032792234886630134,1,16.433538316488026,18.14097898285082,1,22.824204164064998,1
104,3.2724011168047356,0.07097435174640604,7,17.665828474695356,12.384835574789477,1,266.49615173438013,1
105,3.3848754369312806,0.08033038358492615,0,12.380297312767407,13.372996735180987,2,437.5126729679327,0
106,3.194824147254255,0.016318760855137837,9,4.67326252943832,12.13757237964434,2,230.70779244033744,0
107,3.301588720896246,0.057844272208566264,4,9.202606979119782,11.083480890285637,1,183.8235110120349,0
108,3.42343897379077,0.03295841053820204,6,16.709676294680648,19.127980506702126,1,446.3622391339719,1
109,3.286974544674854,0.07241816124291589,9,0.6584618690138755,18.415141920812143,1,11.643863817708656,0
110,3.3062613471136304,0.03227658102203706,5,7.969483948855787,14.188455459343126,4,229.8327144486258,0
111,3.3491698619606454,0.012516085733636257,1,10.36253234097844,10.928446018993645,1,309.5993503294971,0
112,3.3527792898881357,0.07393949082356834,3,10.679059802727643,19.960712218817214,2,353.61857859731873,0
113,3.1777446624516696,0.04567749990121718,0,7.250089707459068,14.266562324564436,4,456.3736050708577,0
114,3.063960506568256,0.049538953239936304,9,1.0408836694706936,16.744500875198167,2,403.4651748974082,0
115,3.1034762055561638,0.061233354243815194,6,15.548760690379552,19.606887227176195,4,153.667748158106,1
116,3.1329351723465,0.06441472100402751,6,8.300745655448253,17.714795846104877,1,191.78447826564388,0
117,3.439569283152629,0.06665193198944558,5,8.300335864742793,19.326540412877037,3,372.5572947050676,0
118,3.155261832599861,0.04662532989171268,4,11.896285060224967,10.203029800878278,3,65.2220869941577,1
119,3.2028246980196475,0.07284335328003448,8,12.57956756866241,14.232425643355917,3,110.1150210210447,1
120,3.0088235273097825,0.06439892213794675,9,11.539955992460714,15.969319449530213,1,262.6443794238198,1
121,3.1399857643688835,0.07376912190218976,8,7.125983901829434,11.646746820064298,2,493.1968865593168,0
122,3.0368108701705743,0.06591554182249748,2,1.213153741994819,12.962338907675392,4,256.2697978094104,0
123,3.4272778329276004,0.07747460649084313,8,3.1542014573962174,10.734797535478231,1,246.7310978795222,0
124,3.426314279897888,0.015982311847485105,0,6.164443733480233,19.599205874894366,4,92.04441293842441,1
125,3.2409567331209983,0.018523993213314525,1,14.933565367297925,16.745122676830515,2,9.317184049388139,0
126,3.321652502457025,0.037138050459293415,6,1.0608400559494435,11.92376173592603,2,42.090342622158325,0
127,3.5414186050477046,0.0906993879045588,3,7.793158687226436,14.123307434719678,3,352.3799620500674,0
128,3.3186975599001474,0.0938439679513691,0,17.17131365284525,10.041331938622433,3,252.44448358324544,0
129,3.2837612971697565,0.09988514452507252,6,3.4891929269901856,14.793316591378465,2,116.2724730086277,0
130,3.5443444994728814,0.08159618662752367,5,7.522698318082353,15.644724237083825,4,340.1375104894615,0
131,3.4191607979340612,0.038121902369871015,0,7.218704801180513,10.110977840536705,1,95.00444877811482,1
132,3.568120411650573,0.0822763197561104,8,2.6626481183889483,14.218327442373216,1,334.5142562189165,0
133,3.142058469852046,0.01719422071661927,1,15.695410342463223,12.428107202348619,4,179.73419301521537,1
134,3.237269511667702,0.046200763517082556,1,8.568163176854913,17.89934201530803,2,471.4789943086792,0
135,3.2190015843115845,0.015253915027734804,4,9.91589986344508,12.739617756976749,4,214.16573632056952,0
136,3.135545005393735,0.012816276007554805,1,9.89943564262803,16.05391382843023,1,240.07132171464974,0
137,3.116723429390822,0.043527443202712464,2,11.417963745477005,14.497604759908926,1,142.67803997461908,0
138,3.428212240570447,0.05816124482236668,0,15.714284054754305,10.762347940450086,3,312.2357078896723,0
139,3.077461924738665,0.08029813806120828,6,1.931479691418816,18.029885233642517,1,301.4130150738892,0
140,3.316102091780277,0.02642824526568633,1,15.380127717656794,19.21735882992944,3,251.50840061966352,0
141,3.455017127252417,0.040613090168711265,4,17.409194201162524,17.91415356329616,1,8.052691187769746,1
142,3.403548092386484,0.051610797518374774,4,17.06100367010233,11.275329384163248,3,159.850891972855,1
143,3.096891562939373,0.06647705687312401,7,18.555152378565616,15.38082876646246,4,62.63057445408754,1
144,3.4144408478026764,0.09943884300263918,8,17.079966771132874,15.50413145186065,1,115.36914812557592,1
145,3.060648814362815,0.01849687584968708,8,8.635425330048685,18.992017671944808,3,59.78547415545038,1
146,3.3004768773320428,0.07915606323652588,5,7.765830578088262,16.52192604615219,2,151.4172701866897,0
147,3.226368649970792,0.07839337503067748,6,9.513273738903651,17.279744905870047,1,405.7543254876401,0
148,3.3839882613873513,0.028212104473925248,5,7.528276520303628,17.243347881128514,1,98.28743737852174,0
149,3.279901705809132,0.09425209683881386,0,13.469866124826488,14.677574735901123,2,63.41447107420684,0
150,3.4407681600770457,0.05109038913996764,4,7.760236960551332,18.891122686322003,1,80.41782730458458,0
151,3.474047066019237,0.09810168158616003,0,9.988186959811,11.978620133288361,3,70.79599200781061,1
152,3.518752781940793,0.06576186076824124,8,18.3674430172907,11.790901685919879,1,270.5043077899881,1
153,3.196212604570836,0.016473272321151332,5,14.418727407278176,11.961084831994162,1,458.85468525765407,1
154,3.4221366079585347,0.011421744755565356,4,13.25314614761963,13.704465540096411,4,372.38149120800796,1
155,3.4775503686882554,0.09862080773707818,4,14.019451284241493,13.352970439738643,4,473.3169060653979,1
156,3.2956180247215694,0.04784041703529677,0,2.3969902184701053,13.182599803465767,1,29.35166610928541,0
157,3.1282295476815793,0.03364039153834211,6,7.846155609945791,18.5646964557529,4,26.534726275366125,1
158,3.451040571986614,0.04867292783222025,2,4.106507092546852,11.663195258208834,1,130.6720714431856,1
159,3.2122451182464897,0.021792655085637082,1,9.331851924357986,19.352259008126957,2,86.3843770207557,0
160,3.3391500196454103,0.05762035260045107,3,19.321977665713973,15.594329547779008,1,218.51844342818234,0
161,3.300495208449943,0.09214479836090844,4,18.44794724415021,10.067502239625236,2,340.09723601769747,1
162,3.297670967600145,0.020669133190503557,7,17.43591589659932,17.729431021407734,2,315.9971012487928,1
163,3.0511929121067047,0.05949505831497559,1,8.52518248270679,14.297152461932473,3,20.614839725321076,1
164,3.0306031885527007,0.05573583664315985,4,14.21528088650258,11.708748966216929,4,274.6164819584964,1
165,3.5373149224486835,0.08275082025593665,1,4.1639950637413765,19.738403213906395,4,385.8264134963712,0
166,3.0433083463064365,0.09523247985272527,0,17.10355461793228,14.620622308797161,1,343.78111974947035,0
167,3.236239659555814,0.07666806560200344,3,10.718207181396116,13.315543885131248,2,235.40168642592153,0
168,3.335639789637563,0.0851101176203097,0,13.792788214247953,10.473672835482585,4,389.74620669908364,0
169,3.56638032143521,0.08091754985662894,2,4.845873928323394,18.225943432899093,3,147.84526259840942,1
170,3.315843292904052,0.07576688521463604,4,16.548900955076235,13.848261895253843,1,67.7791880537914,1
171,3.3315175952394482,0.0496091143707278,2,3.088809890214297,13.771216740012726,1,357.6315549432428,0
172,3.3753632830837783,0.07663419714491106,8,18.486002133517253,18.503605633842625,1,337.2278142047538,1
173,3.5721322712657173,0.09509605468737717,2,8.252240249771312,18.289946460762046,2,194.79477996014833,0
174,3.484567399181539,0.05113623676446962,2,6.169795135257898,18.51097771377012,4,354.04443340728494,0
175,3.3982314850663764,0.07908222536724765,3,19.47417219519941,18.018674864661385,2,25.516314318153878,0
176,3.1250305717718323,0.07969395554755329,9,16.81575551758402,17.330668602899078,2,169.37522716372823,1
177,3.2005770935066167,0.09281965657420028,8,10.815077579193504,10.373131157686608,3,233.1879726946688,1
178,3.5915952984338753,0.07588062884677188,6,14.224283519237403,13.233827865928408,2,321.10733218088166,1
179,3.5467594612983877,0.010730107062207676,5,12.854275113424068,16.631559294122546,1,252.07223349990448,1
180,3.522610316927509,0.07943607664058933,7,16.92019616873635,18.64718575273479,4,309.8859377310041,1
181,3.3637586201007785,0.012439204400009899,1,14.323981489238388,12.07406244019058,2,223.13733357413113,0
182,3.3454133856297483,0.05791232795752452,0,15.124887835605367,16.66356790476277,1,457.3017588900006,0
183,3.3242917504324265,0.04341217012532374,6,8.6166047079059,10.24216303442178,4,153.40397944178068,1
184,3.466519034703613,0.06149016109831191,9,14.07129210871797,11.49812350645705,1,97.41619133096347,1
185,3.2219115097812336,0.05080560699119871,5,10.508483058205101,13.084337763213872,3,25.21032277796653,1
186,3.595450181063855,0.014971415068923584,5,7.879657320256266,15.654969109552312,2,159.22771363642153,1
187,3.1277152349594273,0.03829751539467254,3,15.209722983325975,11.134695580313501,4,323.37716540665,0
188,3.56309157754843,0.021795368599104435,0,7.395101921080201,19.527830508795752,1,379.2972065382879,1
189,3.5732338048462156,0.03261358152291977,3,0.47170558674008767,12.73945351531492,3,445.68473796895813,1
190,3.26581783074071,0.041112540342655636,9,8.29125670659832,12.65351160914192,3,447.0788535962186,0
191,3.4071114740002773,0.037985584634688846,0,19.772828661349614,18.593582886806043,3,30.732299553970222,1
192,3.219002385911074,0.07090372150413402,8,1.7082298584067446,18.10378633215967,1,445.09456640065656,0
193,3.0855821030814554,0.09273088175798401,3,11.506139296662955,12.534655820190345,1,120.56371784958303,0
194,3.5284230426731273,0.055689043479151136,7,10.729078614127168,14.833248907432338,4,37.78464967119965,1
195,3.2163506539633864,0.04421005883942387,1,7.975799685561691,18.569955618884812,3,314.8623193233228,0
196,3.3587232777228544,0.08089557488438932,9,10.022483726831577,19.621585086131073,1,324.9062883690224,1
197,3.2534818858588235,0.040337531009777536,5,0.2672699016239122,19.57435961125922,2,38.675069601649625,0
198,3.151537602794575,0.09781858118178353,6,13.979934942102584,17.79448341952841,4,416.58896702508156,1
199,3.0072841604491845,0.013102136525122435,2,19.232028498223183,14.898150187661113,2,374.3425413876677,0
200,3.5190639191309256,0.08581815614538622,8,2.3586188591799084,15.13729777137655,1,420.29245254543923,0
201,3.336100877776052,0.05789127141286904,1,14.455823841322655,17.18613464736471,1,213.29911299922244,0
202,3.122898884020673,0.011414698892623476,8,18.442963111776013,17.67528558840924,1,484.7213956590518,1
203,3.209421977326204,0.012641779765755971,9,9.726673084100812,13.923927146315556,4,121.00355495544679,1
204,3.368259832158149,0.05631065595587608,8,18.345986475557538,11.405681486246575,1,177.38983665055596,1
205,3.1861547277382885,0.07328415715475829,9,17.54472797911201,11.825609685323595,3,326.2484294247907,1
206,3.0364162369050787,0.08513027008962962,2,14.196722674785997,18.81418662509418,2,211.40571325587314,0
207,3.008230202304883,0.08422224859390223,6,11.553564317147087,11.126417417415162,1,73.87842694208018,1
208,3.220139374569198,0.09462472778614604,0,7.388982240940227,15.04045521659004,4,135.04484655358158,1
209,3.15904479575011,0.05658300980145655,1,9.463536965620388,14.563316343285516,2,177.74772865662126,0
210,3.267142662506771,0.08892541168473864,1,17.65427987156509,13.648150418043702,3,37.386755197867494,1
211,3.0985093635575027,0.08876629775258721,5,2.082212309229212,10.05525991221401,3,389.7652622171459,0
212,3.383780259404195,0.05294353239554651,3,17.52393342149293,15.676855537476662,3,488.06775875144314,0
213,3.322564931317731,0.09621852543095209,8,19.092041103311118,18.656062212052724,4,461.97213877138694,1
214,3.102436942840395,0.013826207216212985,4,19.365956088661324,10.208582610561725,4,484.7931334560028,1
215,3.227199413000858,0.0632293831628354,7,1.2804766572393778,12.066827863891941,3,476.7217544998459,0
216,3.5920730240359076,0.07403984751204105,2,4.636584913807593,10.126044417821658,4,227.13053023806629,0
217,3.479384223115624,0.04212510598829571,6,10.547593676293808,14.892306927825757,4,397.0162285577691,1
218,3.377057269996432,0.03733200468475709,9,14.072167356573006,13.761271561067105,4,174.37070103841285,1
219,3.1930599693691435,0.019372223451418407,3,0.24577569477641115,16.695943464352165,4,147.49317451132822,1
220,3.2581232219045573,0.04989241205460961,1,13.206517744712425,12.63935532384276,3,99.50951266149815,1
221,3.588601082659653,0.0635520750537095,2,11.532845292316726,16.052308105210642,3,240.39166673657007,0
222,3.557436526995814,0.0719947053851901,3,11.57335371216194,19.09662426508457,4,295.07348063906454,0
223,3.4955888023569157,0.053401797036137705,7,7.816967380558644,14.019237092291096,4,202.33213159242797,0
224,3.2317865051051307,0.06015399579618579,5,3.626163630936503,13.824967023573866,2,498.6761089465978,0
225,3.1781114169845432,0.09878737251679826,6,0.9901585321767903,14.16227234343921,1,381.04259179666695,0
226,3.4028629017934304,0.09658358137231536,4,5.768187053744134,14.159263832684399,2,269.684059640605,0
227,3.4566776229589142,0.015509057488842187,0,2.3966835377135176,10.600555232150082,2,140.39878752014155,1
228,3.0113506505730587,0.06201030835121406,0,4.979320222657336,13.898267480204556,1,430.1540547187706,0
229,3.072235717430359,0.014249849222913738,1,7.7564526009776324,13.47282283823763,2,152.70414900636447,0
230,3.2773811448196923,0.05211143662886179,0,15.236780618226113,12.585528462168483,1,390.927758159735,0
231,3.4975738441942736,0.055545739242875466,3,17.32510681146265,17.16029812234202,3,163.23803664079685,1
232,3.1118413681462744,0.058722853011096046,2,7.291053580554426,18.661533733125033,4,372.27427348231885,0
233,3.494532614453047,0.01693850941908024,6,17.53234364335049,14.1165110894203,3,183.72069518447114,1
234,3.5272885907440426,0.07407271424331352,1,7.447443072424194,15.715037870969029,3,4.334732382130335,1
235,3.166397785127654,0.0364233745425524,0,15.924254405566813,12.12952828581652,2,459.6676121527743,0
236,3.5938751203602184,0.04127497303671099,1,6.441179640488208,17.677498233622284,2,141.88366340339343,1
237,3.472341816009065,0.03119462026778825,8,16.970939601596914,15.848384483360558,2,134.87843660071746,1
238,3.3350897361484604,0.05479659670398733,9,8.175300989902617,12.79545733654085,1,362.9994878978295,0
239,3.3600898635729672,0.044696609680647655,6,0.8073316469152991,18.040192204966715,2,313.5923612320292,0
240,3.460177598616039,0.09302253948434107,9,19.411001813491865,16.29639360603388,2,250.5686416648374,1
241,3.222885725445011,0.05797724675154913,4,6.605814215504731,11.883531596530858,4,385.74099166211244,0
242,3.5216041569177303,0.07759536328526974,4,0.26248391275163874,13.011110014322462,3,221.05875176080065,0
243,3.107739776830271,0.042963434670323,9,9.477680010035897,13.542916665283625,3,300.7270832185853,0
244,3.301604214857046,0.02242559249107326,4,13.959271780671349,10.15824247273168,1,114.82738181241248,1
245,3.4712099343794414,0.03632243676704578,8,12.401311312759063,18.740806823435413,1,481.41061038947134,1
246,3.070925852648205,0.019732020111197658,2,5.465937474777789,17.460590049749005,3,90.41165972251531,1
247,3.3373746214710818,0.08963723448429269,6,13.379064247620247,14.95244665400694,1,270.9428766682059,1
248,3.2626530945056156,0.07841698632295536,7,3.4651666638580902,13.807696111870094,2,187.19464210455584,0
249,3.566662044844928,0.011934422441292657,9,14.197756627501006,15.582496775194219,1,490.79265380537845,1
250,3.5707310018019687,0.043500489872781656,7,19.135656644497413,16.604662813522893,1,105.94847681656839,1
251,3.4598743836235837,0.06886926487381499,1,1.5902840827696707,17.813794411285585,1,86.17524691892991,0
252,3.184114279169234,0.030928960720742638,4,18.123877830193592,11.129155984606264,1,63.235941695632235,1
253,3.497080895498561,0.030928974940030406,8,3.546302220513078,14.182338104950851,2,151.5623017880478,1
254,3.317708558194479,0.07508101550691239,6,13.210681209897801,17.954707098284594,4,243.88602638727426,1
255,3.125054141188974,0.01720380799185678,3,7.245185720555485,15.835815631954912,1,60.76126041613234,0
256,3.5809262203198178,0.09322737445796916,3,5.346368981092747,15.00986879201055,2,137.77896990200466,0
257,3.19614114238269,0.0576029607730767,3,17.15524651618368,17.78597500592188,1,356.1065196602089,0
258,3.180532766610371,0.03768008464851614,9,3.9780941743516474,10.973268514743701,2,91.69276593014047,0
259,3.336472121275012,0.0613378622007007,5,11.204278666541565,11.370753684258023,1,444.08829702559416,1
260,3.015026531724068,0.036914543022631,4,15.631552048583277,11.500412968981516,4,291.9697052597351,1
261,3.411703512378166,0.06741357069095859,2,10.235902628984546,18.45191659723223,4,387.08368701551,0
262,3.3822253856761026,0.0896224835389841,1,14.245436156574856,11.18024024825064,4,243.46785154402124,0
263,3.129448199940085,0.0904220571638063,0,1.3648168856013698,12.950704773188349,4,60.204484228127185,1
264,3.108515299640933,0.09906296768343721,0,17.693604681002427,16.58816961797208,1,330.3330552025215,0
265,3.5327478180766305,0.027921273434946207,2,3.41753317397844,14.027608960426285,3,14.463815881406772,1
266,3.1563398416429065,0.049700900501501874,3,11.958197134841829,16.514563272010765,1,319.3351945802737,0
267,3.4830245008890204,0.07920216293838879,3,17.961600355732365,17.025024107017053,4,272.11530390445324,0
268,3.2480480791060895,0.06535592739795215,4,19.326126502001358,19.753480089994078,4,321.03923844703496,1
269,3.05535190664841,0.09498160165051212,3,10.613585329326234,18.863011878185006,1,117.62017548892601,0
270,3.073683254817234,0.025876396447185084,5,4.236428752440629,18.148066136481923,3,143.41140996431483,1
271,3.518838128926687,0.06128780257849272,5,15.431347071699006,15.858770891294569,1,478.164856224265,1
272,3.0885272040322493,0.03267551329531213,1,10.97275186498491,16.7362937346441,3,304.91811961489026,0
273,3.3807960560539394,0.030866829948757828,3,14.985697548561665,12.20517409959282,2,52.62962719139852,0
274,3.093645707129046,0.07698893231069463,7,4.924889283784544,11.29815112855929,3,381.055310777215,0
275,3.3105872935811433,0.0977778227523151,9,0.1377823874997275,16.181160418471464,2,15.58146140046951,0
276,3.203524833528261,0.05450266571515775,7,17.71568676839748,12.010803094260881,3,114.1996536043683,1
