,Molecular Weight,Surface Area,Number of Reactive Sites,Log Kow,Water Solubility,Log Pca,label
42,431.67883442250934,192.0906726314016,0,0.5847417083156584,0.11171581481354516,1.0489969352350959,1
43,382.89929637031116,172.1620441066082,3,2.037811760437815,0.15651093503738941,2.484137609515102,1
44,499.9980216916833,43.06829220269297,4,2.0528380108951367,0.17526210729544106,1.4579410630482217,0
45,529.9806782991722,32.40243823234981,4,1.402682769591884,0.12500974006378737,0.5337049054712117,1
46,403.2632125933131,103.6334031721102,4,1.8191851896586377,0.13075217391648927,0.07033164369358735,1
47,411.1829751457222,169.86023153470876,1,1.942013799481937,0.024151090596264326,0.6812996687937818,1
48,888.5214954179993,51.31784449777142,2,0.7647512275653224,0.07275364996371485,0.03942922611258737,0
49,431.3081648790786,163.0648924320503,1,0.4697377130198226,0.10046387255345256,1.6521067339440476,1
50,328.2231233551295,16.531630844747514,1,1.0163305435477188,0.07015604004482319,0.9008240181446142,0
51,477.80741356349466,2.1770680545756704,4,1.5066032652114396,0.04265797461561258,0.05563705902736704,0
52,464.6061208426661,33.046987191870755,2,2.424888199030982,0.0636085194775852,0.9200490205461016,0
53,849.9500210633947,49.917670706316386,0,2.5697619373731335,0.18376477747091446,2.3427150992861074,0
54,681.4756537341794,146.0502398553248,4,0.9798429628164208,0.10808551115359187,0.28882618241082525,1
55,135.76660563931665,190.3603017157853,1,1.3046239729788889,0.18981910707540225,0.7922433966853872,1
56,682.0721774839726,194.88223891966325,4,1.8997450220221959,0.09659425715555246,2.6114005750194913,0
57,259.69097130220587,30.540116145609876,4,0.6859168225387717,0.16874732221258756,1.9699958196432297,1
58,854.5565386820892,146.38297019431673,4,1.2375740741497712,0.01694549730370234,0.6692415380362345,1
59,921.5200535747931,83.76666747847061,3,2.4261294980769805,0.12911589251759992,2.722785546243575,0
60,852.5789469904954,84.8815711901824,4,1.4913367909140882,0.06443294705241574,2.4250898931176206,1
61,79.77205305592582,60.13796140140648,3,0.552518343424188,0.07012778591868236,0.04569531463061516,1
62,487.61305967074173,107.81175686428774,0,1.2583741916179205,0.01650031341212894,2.5654096131779633,1
63,166.86943165681834,4.166000329632014,2,0.07287957200189388,0.16582351842215404,2.990182225894659,0
64,522.8989328445817,41.32361478450777,0,2.730613328800679,0.04173738240182623,2.9452041969430454,0
65,283.23208566558225,154.33725887443183,3,0.6773233867737882,0.08768157508360408,1.1448940996126178,1
66,677.5452729596236,195.900747577724,1,0.1647698416444986,0.053380929895909125,1.4008685747077558,0
67,521.6744649693302,36.20349777735565,1,0.5515496495053862,0.08461974990230783,0.8258849765632716,0
68,305.6940215387337,91.55248623481285,3,1.2802089712703677,0.09453180096321355,0.37552184362441987,1
69,835.4805219622165,79.16116790917664,0,0.5542785419937137,0.1878675659025994,1.6845580821102426,0
70,290.3413496040055,191.80378535236167,4,1.0361936751024023,0.09891466146297706,1.9125977077677914,1
71,447.1271940917882,97.85485123085844,1,2.1889518004017825,0.19695210655859058,2.4866358935991246,0
72,208.99637708844875,187.42981323426747,2,0.7638652196789623,0.06998629255755472,0.1778015777032994,1
73,602.3133729368654,40.605711534837184,2,2.4855145548865787,0.10370283366316842,2.8881658535061527,0
74,892.4645456266303,32.73284415548774,2,2.4509359063079836,0.1499365500412921,2.4974238497204144,0
75,392.2309803511551,49.72316502836445,1,2.920537691470116,0.10648880877289646,1.817154555806622,0
76,80.15246971420054,170.12240108217165,2,0.5271657305391239,0.17210944172512108,2.6398200366361633,1
77,116.1735702675154,174.96999838310353,2,1.065605900480406,0.08816375749151911,2.687735437937916,1
78,848.6422684937883,181.43449412034784,1,2.0484597276795844,0.16025648723334562,1.6175601195564648,0
79,87.44129666086819,153.19431135305894,1,1.4471645155813562,0.009730492680117298,1.9614056087976692,1
80,814.9204298606176,143.49952450317608,1,2.2346627636762664,0.023981263471797812,1.2126225891233493,0
81,616.8906310921325,107.29209301936476,3,0.85770501602101,0.11400099057439957,1.556762119831823,1
82,163.77953619862285,6.232404364996502,4,2.6620810633843517,0.04598870662815857,0.3278683008330632,0
83,540.8290419693707,139.87813897020308,2,1.014332050171752,0.1692284396805619,1.3363702067443421,0
84,429.4007038725921,22.86129224801914,0,2.4905656650750294,0.10928754059213597,0.7190258997506259,0
85,673.366428606103,140.79938808723796,3,1.862454298747355,0.16212076441566714,0.5984692411295863,0
86,116.48103777509633,45.354273600598894,4,1.109669973598432,0.12378114999905028,0.09700900089412168,1
87,940.7952362089226,170.80605002661068,0,0.05156787278590291,0.13275479775409063,2.620293875731277,0
88,7.266639230657179,37.72317168196413,0,2.010689386399327,0.12946332586451897,1.489801847556611,0
89,728.4099948029414,184.27285366502554,3,0.5497542171462906,0.04246329134306477,0.23874431156288534,1
90,436.3971553925978,111.1332836937321,3,1.3060538402272073,0.12298694167114,1.7254443823137826,1
91,365.1548520068217,22.666419877600894,3,0.40273795267718493,0.11932784000878348,1.0530060655028946,1
92,847.8753193629325,168.80747748141545,1,1.0296360454078857,0.101722754208125,0.2444255733077042,0
93,548.7846516212386,194.60182596552616,1,2.7444202701139067,0.01552213199241035,1.5605626223275562,0
94,564.7684161638674,43.9387415657088,4,1.3954044109026114,0.08640878981511134,2.002165693531385,1
95,887.7986917744892,87.21772100624601,2,1.4638581812735296,0.02609386501188149,2.8091712401879194,0
96,342.2354582046091,63.28375336950454,2,1.3364936524915976,0.01964543299251025,2.581496350632924,0
97,583.6840247403597,60.44590130416745,2,0.31870733103711657,0.1609148465289297,1.5291994393607116,0
98,405.9097139008974,164.88569079219872,1,1.4601621108374294,0.14032615074521457,0.1443702796826396,1
99,132.73731529359034,96.43241485545617,1,1.714862031021846,0.03214565952620687,1.2867913359715142,0
100,336.02211118441693,86.33747569679902,3,2.389966702922827,0.05535599695250646,2.5287503063974626,0
101,293.03198794043107,29.739697014908174,3,1.6322166016742947,0.0267012005153678,2.1340465724300817,0
102,856.9168469653532,125.41453897241158,3,1.1597585741306013,0.09254005103010482,1.4066937399065962,1
103,739.1917270199369,82.67521852578234,2,0.30257659974330164,0.17820747958115069,1.003598063459596,0
104,71.09536091449652,154.67170616042702,1,0.626703536256324,0.12409329723025582,2.9719494868749434,1
105,376.9318558310506,122.38643465458053,4,2.425423089218099,0.10739821450053227,1.8229344831580467,1
106,681.3955227225456,29.7220422018015,0,1.5716548044286114,0.13197582272452132,2.1206468068530127,0
107,552.6490848711808,105.38323032699601,3,0.9449410133537987,0.18877438308423822,1.231212410310203,1
108,458.8046972156291,178.0606222662426,3,1.4121091991810797,0.19258925722845893,0.9052881503819274,1
109,795.256309074754,111.11104518794556,1,0.925649704185184,0.0950069420052184,1.6113019323392748,0
110,372.334613297732,4.095123039835102,4,1.5430274975308977,0.08064062322865351,2.510328995808635,0
111,906.1550412046121,171.53809102234615,0,1.030357336290257,0.04540857819157547,2.88321185633496,0
112,116.87570068416076,173.3777403716666,2,2.4966378420842417,0.09512324472962906,0.3122150919368082,1
113,680.0697908879187,165.78164331411088,0,1.8557858842104684,0.12060164210912082,0.19610369282513274,0
114,956.2641605851463,164.9571022481078,2,1.5789987291684269,0.19614567689071044,1.4254676730659828,0
115,947.1315305650336,82.01766878788712,0,1.7050939006371113,0.1341195720590138,1.9955922060720617,0
116,244.32050295894138,42.06945575417704,2,2.3385906528146103,0.17035227878123346,2.5835288555962235,0
117,884.2090629084427,111.28828109414151,3,2.8577935815584516,0.12398180490644353,2.0094368734943275,0
118,882.1299196940109,139.03377608500065,4,0.5840016026101033,0.006968159846973388,0.04520429607407084,1
119,27.910199825868396,26.35219123306609,1,0.31948748316299724,0.08318096333540517,2.9194537437071864,0
120,365.7511652999789,49.90075216303587,2,0.5474899482506864,0.017424353120295534,2.461152219806557,0
121,256.17621008008194,107.67656042108173,4,1.917842801900456,0.015189531033547544,0.5486102317013194,1
122,137.22587482433457,150.94442369142794,3,0.30692673738196263,0.19191782383832587,2.0813017415125223,1
123,534.0873153912729,115.51174914897098,0,2.7371376507340086,0.11547906589169327,0.015205419971626832,0
124,821.389552054655,154.07960679864857,1,1.9296632817744792,0.1276099918332599,2.4422601627988914,0
125,111.36942180562659,122.20750956554379,1,2.135799173236248,0.11575882374420055,1.09424974069761,1
126,507.22729855576046,79.72527196303703,4,1.9842765272180674,0.0804696104413275,0.5026680735460144,0
127,196.74192018598657,123.28710312965518,3,0.0715363962793325,0.04058795203896009,1.7874849041414915,1
128,96.72549256843755,185.9141243744659,3,2.233600875327265,0.11142510613492894,2.9818664215589816,1
129,816.7218857174953,22.903953789423113,3,0.630762030496741,0.09680876665054863,1.403280416982276,1
130,273.85948260239513,134.37911764530185,0,0.6423029117307577,0.014556121477981111,2.5048969574417295,1
131,727.6274072748879,4.708722865025083,4,2.3222255945236956,0.09967647889973992,0.3318464206230709,0
132,719.2972455749783,175.46805950310502,0,0.8032400885050617,0.08497359540626577,1.4040283030428782,0
133,818.1565862995725,52.898484622789496,2,1.9326497350722254,0.09195193576147398,0.14407887324434987,0
134,936.3446579416016,184.97652000148034,2,1.1452697306474748,0.17461222194507098,1.1388363383470383,0
135,274.58417832703907,45.52172213068686,0,1.2028645892830827,0.19861446307238795,0.7238260803561896,0
136,597.194681302936,79.69341793533091,1,1.6961854784087655,0.07481866953281134,2.0811804949036423,0
137,772.8932613380911,112.43456761005402,2,0.2851376402829061,0.00737282850865868,1.5287732151959754,0
138,917.4890574326312,64.06650258808659,1,1.680652611858223,0.14064669886132272,2.9660039547535724,0
139,882.1667649695369,23.26051110956442,2,0.11300343627353626,0.00041873872353779266,1.205013657015084,0
140,123.65072700710722,164.69706095441842,3,0.8108587048839243,0.004112964191274426,0.9868280122994759,1
141,37.77667268884222,142.72498409749835,2,0.10545436705144351,0.1738054389288738,2.706428104690676,1
142,217.86673677376777,145.315710569388,0,1.4857579166753039,0.1993138443912843,1.6903619126572034,1
143,969.2293495540773,105.28101772906709,1,2.6889783026072127,0.03214298702160774,2.126494249904222,0
144,843.8078664855217,110.68070606967362,0,0.3241394763455314,0.040082584501482194,2.098373328406236,0
145,536.9539103261234,96.76798164494704,1,2.8417969244319883,0.014022738931388258,2.913479794794185,0
146,950.0813208456981,82.16586487450692,0,2.529969580917548,0.1856317373552036,1.2535449182119864,0
147,975.9214715883473,122.98911251484822,0,1.958420047973676,0.04219260263981468,1.500357381416557,0
148,594.134197145905,127.6284615643962,1,2.887871507368057,0.1078207281796241,2.580617483702894,0
149,239.90420092675723,139.3384060981554,2,2.7945559537543367,0.09407437004429753,2.5971334752804944,1
150,989.2284663525597,48.62306324173937,1,2.8891837134777734,0.03600418308868512,2.048490175695549,0
151,68.26870470487944,43.737689359576,3,2.996745687945433,0.1577000217694861,2.102844896075057,0
152,349.8401298531464,176.24140547537868,3,0.18087490680539053,0.03348243597512592,0.6646150110677452,1
153,102.25608059088177,66.61012955935735,2,1.8537796854949344,0.009828683116695582,0.8818430873678594,0
154,108.55513256033534,88.63493388291748,0,2.400807800174297,0.12348473768426392,2.9605088522999385,0
155,601.4558051635444,91.6392204196586,0,2.016789822627091,0.02197796383774897,0.905428884275035,0
156,187.72167619893975,81.21066577523473,0,2.385900218662695,0.1722550241704808,0.9268237854454084,0
157,789.2911272007938,117.74758276829098,3,2.2059634152633043,0.1442376872170465,0.5552104705649559,0
158,206.52636948262082,129.052007963695,4,0.5497435408342811,0.10417375749744671,0.7315496198387256,1
159,44.765456970432105,103.94228525192104,3,0.3871965782494581,0.01645265467388297,2.643647137408998,1
160,234.980879503506,63.50577138692739,0,2.900862686039084,0.14414739599215592,0.0125793365375515,0
161,880.3501097629621,33.15241765534671,1,0.6090414684764169,0.0901270941507406,1.9961880663406335,0
162,583.8130558625733,161.2295210086969,3,0.04281190330511453,0.12684876519254215,2.149526330119046,1
163,903.6938806889083,197.13371423215642,2,2.8837497677443693,0.1245892246210219,2.207656176031575,0
164,804.8179440355356,152.37409503551794,1,1.246071494897997,0.1368890525445807,2.6171503661892683,0
165,281.0460570186063,102.90502085175766,3,1.5575642783211974,0.11245525734193816,0.4291475137932026,1
166,949.3480063671421,180.48586558602094,4,1.5900170829546743,0.19295371610195022,0.8000313970459996,0
167,308.2942222127749,136.43992997624989,3,0.28096154228075787,0.02351361088875994,2.448143197005836,1
168,920.111339103991,128.15156847471366,0,2.827805491208462,0.029645489911238346,1.6680464227598284,0
169,620.7253782896305,10.119218030102694,2,2.409392434728598,0.06392281363904158,0.2612550959061456,0
170,868.3047240558697,113.93455759652109,2,1.2293057503117915,0.10237905547012721,0.2696126879625519,0
171,839.1092158916988,77.98841423701663,0,1.7703799174774923,0.044893253824513105,1.7494137510407446,0
172,199.35603442502358,83.40562220722379,3,2.1509965018565564,0.06444555171796221,1.4569034926784923,0
173,139.76256273520437,181.87520115442152,1,0.054006063939672444,0.0072503895013487085,1.4442293538731084,1
174,123.56482142816493,54.364093611362144,1,0.9552445299621164,0.0674512109143489,0.8445670343195425,0
175,394.74947318684815,165.13418314498284,4,2.8138195538021074,0.03863711806914969,0.7406167359728639,1
176,904.9445490459661,172.37723575626677,1,1.177516589075728,0.09857446269220377,2.603133088995743,0
177,851.5396233575863,143.65618366965643,3,2.690509347451663,0.1464116361461731,1.44337540197956,0
178,410.91142630925856,16.13024046898026,2,2.1804016422782633,0.052526070674015005,2.923056313325159,0
179,430.784776666014,159.7948436421394,3,2.047378996689603,0.0006241163621766744,0.10847142752808592,1
180,996.2251361758597,5.996326889492609,2,1.6037505493836215,0.09378620966838923,2.7558799699437686,0
181,165.05626195676714,192.91951285904906,3,1.8043776880118907,0.1634470289984219,1.6180330443447124,1
182,630.7437427857021,129.8806730347857,3,0.5362444289508219,0.11061515144633845,1.6087962854592277,1
183,479.1796553899552,91.1107633829505,2,0.47304612553233316,0.16552277292660708,2.636738769904858,0
184,359.2774254982689,33.18969963915266,0,2.98968077918826,0.01453499334522872,2.8536326749592273,0
185,725.344632460925,123.73628108638212,0,2.5491284262018277,0.055406315964228715,0.3765014800328398,0
186,325.0083908587511,113.32137341199444,1,1.9328224238101854,0.1536437777792097,1.1334828994018422,1
187,181.02471828556943,81.83440594084949,2,1.5008392806992323,0.03546544766093971,0.9327884643079746,0
188,523.3331377442131,118.02245308292265,3,0.7692232385313901,0.13881483174704498,0.958119785558111,1
189,578.6256978604515,90.23165864454722,3,2.489839759664755,0.12113314071820035,1.8643545392494558,0
190,852.5612963809064,10.12018613936334,0,2.1217915994443453,0.10141142108449684,0.8476356568847614,0
191,90.6154705813449,147.27926663119501,0,2.0418878269646434,0.14361206559484882,1.8133191401669608,1
192,898.8915871079373,180.42886892133595,2,1.5371732028554206,0.1670513474477956,1.6610418610758926,0
193,600.137564948875,85.66359895543607,0,2.352361672054035,0.07913851114641315,2.5137517230627227,0
194,829.8162215478325,136.1996583087462,1,1.5577158557603261,0.07886667714456375,1.0994649644345311,0
195,259.12977448196784,28.425062759240348,4,1.4749052887036078,0.07710339043757207,1.1056620372354975,1
196,719.9238151311976,197.72488102369394,0,0.6695584979159062,0.01666966342804004,0.09711425233403359,0
197,307.62810954546535,86.47366618634946,0,1.8071708807588722,0.17297141473335362,0.2566304454655677,0
198,105.67475578941111,8.606799686000087,2,0.379517316408424,0.1054775869108373,0.5264394112134227,0
199,754.8036961873481,16.982027634176887,2,1.0708988275707174,0.17477509048307666,1.5577994712916952,0
200,328.64620078869547,55.45234583059242,2,1.1998166200677511,0.1064306621354469,0.4305744346368471,0
201,369.9830877866681,121.46404556656871,1,0.22837759636344257,0.07109101484311851,1.0254385572952935,1
202,222.45234764970888,122.72108403144395,4,1.9776272356964675,0.15306429605783423,1.3509984100161585,1
203,617.9263458806982,18.043501881373516,0,2.3081241369973506,0.0763458547104776,1.6626024884883512,0
204,48.35092415492082,95.61216728191413,3,2.2227373547549796,0.08446663681713983,1.3801996003812285,0
205,218.3468946984739,7.408387125592264,1,2.3221446636694054,0.18294955954811332,2.0301164673894605,0
206,265.34270363125114,144.42673538307886,2,2.7550196172241095,0.12572726338774615,1.3081094318103994,1
207,333.02645164020817,197.63320005654248,3,2.536491386545788,0.17622591296497023,0.8915563953863416,1
208,159.62740011770993,73.24973363919531,3,0.853584610645751,0.1663729354679433,0.9400439573014538,1
209,350.39648335450244,179.42871305306568,4,1.8566026993237146,0.05224596711438734,2.86026484638391,1
210,84.05796396329845,189.39370576826755,3,0.7295909677254123,0.11751838183712648,2.258159939991997,1
211,11.651014445941744,142.21815858806605,0,0.3507890110269821,0.07802177306454808,1.2244882112845623,1
212,572.4625189745583,160.23694117009794,0,0.48459297561827963,0.062308471740654285,2.862534159477214,0
213,9.786136944965218,10.770165389479391,1,1.9343177138882472,0.14932489334149848,0.6870443328836394,0
214,354.65673577025615,168.33877642783378,2,2.0871908322774546,0.07796349453773668,1.271908826824214,1
215,914.3600178362027,36.650150363270775,2,2.88568758431265,0.18610958671804423,1.6284089956316383,0
216,466.14689891307825,26.241660564464798,1,2.634205516258337,0.161869778817352,1.0106831894997954,0
217,668.2680850972067,176.2671865614144,4,0.1208597137354227,0.019521110890180826,1.0788570185685735,1
218,948.3937524410127,97.09749165265833,1,0.6075387081034039,0.1403109912543882,2.8229094775388477,0
219,118.38854024775536,160.16120524951705,4,1.4770619219778478,0.150977388005254,0.8072940115975331,1
220,935.1762040314568,56.58690618846818,2,1.5898566972353487,0.08992156729665896,0.5651351066507475,0
221,23.896365542848464,65.60351663472015,1,1.3354342286118794,0.07773640745458861,1.333693734420824,0
222,446.0912109610542,25.74002062772751,2,0.1886002366837115,0.15454545663985286,0.4187397667131433,0
223,901.0329048322217,50.895011995685266,0,1.4075042016728518,0.008938007833207062,0.38534659494846246,0
224,344.6526431603776,18.402910593036005,0,2.2094976795154855,0.18841139874056861,1.738148940652615,0
225,759.7595775569313,47.50897102502234,2,0.3392954129113297,0.11877058380308987,1.6651222560686838,0
226,435.89927107125857,114.54147339605481,2,0.14281764211646697,0.12468644928920923,2.0738379667743962,1
227,164.16350466729378,21.731115069500895,2,0.8318744671506428,0.1910807452921561,1.0806533702251828,0
228,582.6753960463078,148.96332266851405,3,1.2791138589327558,0.05265286341777014,2.838838366830115,1
229,508.4071354800196,174.67473524159516,0,1.993466541934935,0.07100866501276237,1.8113933151065336,0
230,640.5988593630684,117.74835518012759,3,2.2264824449979495,0.15209701844060308,2.0667895579338387,0
231,552.5828797041476,138.29933166391956,4,0.5615586600272101,0.048990294117661384,1.8533023373661697,1
232,2.060909589106541,40.16559417718173,1,2.7933964481011535,0.1890727347841049,0.5039047875895076,0
233,695.1917899610344,145.10193282693055,4,1.9871731980067628,0.07043174425849055,2.3598750090454894,0
234,892.7917015545331,187.10400718703468,1,2.9771110188078582,0.021468391867581538,1.6604571473407774,0
235,695.9713903523037,144.58537270661287,2,1.8178123821310475,0.15895469716114036,1.389996179416514,0
236,49.41417204553489,109.53279887904775,1,0.6072972519805058,0.16418901633858948,0.21526069479418353,1
237,869.494799472376,87.99767481925036,1,1.0816524791912168,0.15212206569857503,0.5695127233000424,0
238,463.43674873801086,172.8100495255778,3,0.37715163391554496,0.025778006555728906,1.5854412995224836,1
239,856.5481270736046,11.937878534863898,3,0.32685557635450513,0.15657607920367675,0.08217785792119814,1
240,491.113126458802,0.7946056625832698,0,1.1613965062012261,0.11767678528907591,2.464808377552473,0
241,762.3761217427754,61.02994573302287,3,2.206133684380868,0.0848857274976017,1.476188943864738,0
242,205.76707434637242,179.40213318841737,2,1.1085457267180447,0.04765646039610241,1.5923378839096005,1
243,92.74473281037487,12.392476906705907,1,1.9234632181225186,0.010519354111295032,0.024817560026202057,0
244,311.18915625921096,42.534687238251465,2,2.593833003969767,0.19628836798016483,2.833154424069424,0
245,430.2852185968794,61.633236304658624,3,2.7700163705213914,0.19672968079059372,1.344056196144393,0
246,447.2957678532262,32.215893511561646,4,2.026639989258604,0.042875391814338304,1.717661501496722,0
247,260.85891657658686,178.279211168821,0,1.8369982399002764,0.043900888405934604,1.1738281878835477,1
248,388.90923875568603,141.1192986973795,3,0.025434035097916197,0.013531232306142484,1.9775691825858348,1
249,940.9748179670192,91.62949025581683,1,1.4422621587520816,0.11118843313603406,0.21457756893517743,0
250,50.67799463600209,116.69974801038461,4,0.24002736920591183,0.020272397755507755,1.5245804855518086,1
251,439.90962428227385,84.25948835438186,4,1.0883445830382206,0.11578612051444628,0.43022053707238195,1
252,142.19029251498606,175.48831925471285,2,2.4567673024585877,0.0039766321012927545,1.2583138167459524,1
253,347.6621755698005,60.89839269286388,0,1.9208117590055727,0.10191690770305697,1.8110955221963843,0
254,761.3788932042006,36.803458412105705,4,0.08108890378471578,0.0008832810343583742,1.0746291167425155,1
255,699.8648860070072,179.54741932064553,3,2.196806170140199,0.022971265111154215,0.8152259423453734,0
256,943.9122997012747,118.8657425447029,2,2.486880577569198,0.1869486570825878,2.7365301145114325,0
257,956.4696206153826,183.024597290134,3,2.1504550640747095,0.0799974697724472,1.0555622737879289,0
258,702.9276810535677,78.02262561599476,0,2.334806239787394,0.12660761714900212,0.2222456085330914,0
259,636.7761658843871,36.128174708244096,2,0.3923970408139539,0.10430982550655908,1.5318730810664172,0
260,523.213866525348,130.91863582839605,1,1.1833836495083156,0.1910491579013244,0.4799432244137114,0
261,264.285841095942,16.410665573734697,2,2.358579866522917,0.14258715057939061,2.8643731830631856,0
262,741.7886125818836,37.872346828175594,4,0.11125795559178941,0.10345778786141786,0.5012351450064032,1
263,285.4229031215596,69.07933518819027,4,1.7790666292376085,0.16894390904127954,1.1559613188699225,0
264,556.1870928057191,145.52768300409633,2,1.2449849194051916,0.12253662387006091,2.2964711081248796,0
265,719.7344392327424,44.0306339977683,4,0.4466637406836883,0.044014128121339646,1.9049326194405243,1
266,432.80162320577153,58.137898152274836,1,1.6662808887551617,0.19785119058277253,0.7595239348713039,0
267,15.54757036243637,110.25150177748174,2,2.9878885038468996,0.020333265580275664,0.5522451470263399,1
268,880.6223605444744,115.47989436780075,4,1.1897186545002532,0.19960882333637306,2.419303898678209,1
269,434.7789542549182,155.73075740609553,3,0.8001997017773975,0.15261844803330238,0.13933176784563772,1
270,838.0530469423368,159.21724835970141,1,1.0783132027558393,0.1533387005621291,1.363175340232896,0
271,201.13012737012647,61.351386994372014,2,1.3826662038307767,0.07491870896269408,0.19717099958540485,0
272,880.8227021473034,65.50478983877215,3,1.7345533282369459,0.18836657659168832,2.7919341844562866,0
273,135.8752351725011,61.2758376661489,2,0.006424710415103729,0.017797288321391293,1.6231412372718323,0
274,119.57534037390305,180.91676449833207,3,2.5905972681968845,0.14598042970105982,1.3872186591064546,1
275,115.4569843714287,179.32929838225022,0,0.2984406331662518,0.09136445546544819,0.33430309477573417,1
276,242.89241584941212,138.08665775347492,1,0.20445925896338146,0.03218724123571122,1.1831173981071093,1
277,26.50005144020684,137.19093733688513,2,2.5046969788384117,0.06321868417988885,0.6880462811567998,1
278,385.8504012891505,83.04167772658701,1,1.5940483576719304,0.1512679017532588,0.989429709592577,0
279,442.28877719440084,77.27351657000135,1,2.8327492817030118,0.16722176230590466,0.9620477418229969,0
280,577.8006643361767,39.64958925075934,2,0.976031221838549,0.09079257528604208,2.521201118550636,0
281,861.4695715233678,181.3175147395068,2,2.267146926703654,0.0076312647280292415,2.9261354286395864,0
282,372.7964119957469,96.7615354040267,4,2.0701378739268375,0.11414682605336797,1.0956397764622925,0
283,86.7140269808473,32.479513861420116,1,0.9335805840789895,0.1738089080905464,1.234642232712594,0
284,151.27940947606965,68.59562689433105,4,1.9671825759212158,0.05277474529338231,2.128502415078017,0
285,40.094436259547116,111.65494093494432,4,2.43314322535831,0.1278258163383563,2.050732340488512,1
