,MolWeight,LogP,HBD,HBA,RotatableBonds,AlogP,MolarVolume,PolarSurfaceArea,NumAtoms,label
22,246.07232426760908,4.546377172259183,1,8,5,4.630461048195849,324.88356440388094,137.24824432735554,38,1
23,283.18092164684583,4.826349470992207,0,0,9,4.790781179966418,226.73276824530814,78.02609532589037,36,1
24,328.03499210851794,4.665598934680603,2,5,7,4.4724612486013,164.27358447698592,91.58976389118408,10,1
25,492.5879806965068,1.8452852999447824,5,5,7,1.9323101993359135,235.76293312991265,142.7802794246649,10,1
26,199.83689107917985,4.172255905935881,1,9,5,4.142566220803831,316.7339963009766,47.596076987116874,21,1
27,357.1172192068058,4.067296391210422,2,4,3,4.074182592671929,175.63229955695033,87.61753021200903,15,1
28,396.2072844310212,0.9146028394595338,3,4,7,0.8968607956386841,152.97949574456052,81.71374652666768,18,1
29,123.22520635999886,3.9734928449040643,4,9,7,3.8379398949464374,184.92309315073467,53.59104422314811,32,1
30,403.7724259507192,-0.7779541917070443,1,4,9,-0.7415291704847453,328.93398160269885,126.41711994850404,14,1
31,185.26206184364577,2.5776192708923182,1,5,0,2.600265174003663,393.198425414111,136.94807731922066,36,1
32,132.52579649263976,0.3800530237262183,3,7,3,0.3374741394347385,395.7661749037051,121.65123537246716,25,1
33,574.4427686266666,-0.27659868533632714,5,1,3,-0.22948810535007844,273.494787285047,45.39666491031909,27,0
34,582.8160165372797,-0.5382807902247451,0,5,6,-0.6756807449670756,367.33807524808685,31.277322615179603,26,1
35,504.19867405823055,3.177732655268839,4,0,6,3.150832377680528,334.206613937876,98.7077830896945,27,0
36,252.30688458668536,1.0392497826083966,1,3,7,1.0418625299019755,275.26005924615083,27.42231886628491,10,1
37,148.83605700319194,3.3486006291725685,4,9,4,3.1751078659590624,293.1901332387717,107.46736551255096,28,1
38,442.11651325607846,-0.6078619552063458,1,2,6,-0.6135716162899512,184.30678665421777,88.95514864254154,31,1
39,320.0762468698007,0.891742026983662,4,8,7,0.9651065416517915,384.41536515414805,106.16214525667627,38,1
40,161.0191174223894,2.2369477542520233,2,2,8,2.2066246618477363,237.9824426829442,96.72220057446673,17,1
41,347.5884550556351,3.744338989033781,1,5,2,3.7409274987823466,261.53731411429237,74.95133403853245,12,1
42,117.1942605576092,0.9125150175924195,4,0,2,0.9687494215158362,317.91505774947467,46.114033418229674,35,1
43,554.660201039391,2.7553482586220546,0,5,3,2.7165682477354274,233.47561788163847,59.74127765536351,34,1
44,229.38999080000846,4.315866489417123,2,3,4,4.286086749462694,213.56479024723262,88.18507464846694,35,1
45,431.261142176991,2.6951791290938276,2,7,9,2.5775087776405807,307.76234831755517,104.74285217418877,14,1
46,255.85553804470547,0.3977568485218026,0,8,0,0.39626317078972606,156.24602057046235,121.3327921949887,32,1
47,360.0340105889054,-0.8535953106607719,4,3,6,-0.8870801590212499,330.1812780066697,119.7321933983779,17,1
48,373.35513967163985,4.220593243405579,3,9,8,4.2705022229109115,278.5058424691274,146.4495366239411,28,1
49,192.42722776276352,-0.8723835348976772,0,9,7,-0.8160375394793533,301.4384326302336,57.159388326243224,27,1
50,584.7923138822794,4.248210036105196,4,5,4,4.327330940006485,307.9700398117213,29.244392067746784,27,0
51,487.5664116805573,2.173622804163272,0,0,3,2.122796769073759,281.7625391231409,64.93540162044171,30,1
52,569.7494707820945,4.634406191077377,0,3,6,4.416748082514966,295.633444360184,116.62828177912996,10,0
53,547.4136752138245,3.7926994146419926,1,6,4,3.86686338928847,320.94705022246865,76.95451463432838,24,1
54,398.94998940554257,4.987604663200025,4,0,6,5.030716759609766,338.2797117949185,126.31249597662452,27,1
55,560.9371175115584,1.104270892710261,3,7,0,1.040741732241652,331.8630978215301,91.41242747418194,38,0
56,144.24625102595974,3.603129733586761,1,9,0,3.6586237535434947,367.4041144330654,140.87292394196538,34,1
57,197.9914312095726,1.411585481655453,0,5,9,1.2667265014038287,197.3608582918507,143.22224745987893,16,1
58,122.61364445526903,1.8792537218234528,5,4,2,1.9822777431104803,250.28699237294938,29.009585782437334,25,1
59,262.66516538163216,2.7650327793102205,0,9,1,2.7316703241308153,386.9490165036143,79.33374716261517,25,1
60,294.338644844741,4.242062685118032,0,8,1,4.159169923817543,249.14764359658244,99.25957796244384,24,1
61,235.67451588694794,4.904500815195771,4,1,6,4.842330659571882,181.21751922648068,53.26343030558766,15,1
62,514.3687545759647,3.6096404831871087,4,4,9,3.5864919845870875,281.3612815905449,72.91998131926744,18,0
63,278.37666334679466,1.5066006930040023,1,5,1,1.505399485674056,177.37274313861553,108.09860034530078,16,1
64,240.46725484369037,1.5281420136624213,3,6,3,1.532970041702362,200.7133096819663,49.475449496786986,23,1
65,371.34804157912424,3.425493809533349,1,4,1,3.3825330651375367,399.5796891427392,98.25757588667882,20,1
66,170.46211248738132,0.432662874609814,2,8,5,0.45268683195596193,285.34065959903296,110.66821766135979,30,1
67,501.09849037701986,-0.33715532121163205,0,0,7,-0.3363273937782887,221.01459726010725,31.76452044246268,25,1
68,137.2753218398854,1.1277329458446594,5,6,9,1.0629756462872195,398.69373864347654,84.67881108356886,34,1
69,593.4434683002587,0.7234339499244904,0,9,3,0.643614887482364,391.6397296387858,54.2004038901448,15,0
70,486.1223846483287,0.7778487227359405,0,6,4,0.8386852770254243,260.1847602710659,114.17022627974579,31,1
71,199.3578407670862,0.40164650629945964,1,3,3,0.45407910989925016,215.1007771969771,44.64221610980226,36,1
72,102.7610585618012,-0.7474408621818287,5,8,2,-0.7417272266657023,359.5999095230475,135.99092901995382,25,1
73,507.7307142274171,-0.8927563915995171,5,4,4,-0.8003368450004971,328.9051792429465,76.02237374738249,29,0
74,453.42867192380857,4.926334338416189,5,3,8,4.730201572799426,321.7353587508776,45.740393939981956,38,1
75,464.50358402049363,1.566638802415174,1,6,7,1.5101993382645038,373.27843533061815,76.94283352554282,25,1
76,485.63517334297285,1.3059598829580903,0,3,7,1.190328171724626,322.3542834678311,73.13668916510862,21,1
77,137.0223258670452,3.077883696158419,1,2,7,3.3035109226722037,220.9494857603873,75.75946473418233,26,1
78,279.23286427213634,0.309523327190385,4,8,7,0.38084530922998366,323.46579046893305,96.1229681546681,14,1
79,157.93452976256486,4.699767103701352,4,7,6,4.691860905335524,226.453377820916,87.75258423875988,36,1
80,531.5517129377968,3.718070086493312,1,0,7,3.7965691443779277,339.80974491424877,39.47102711851735,34,1
81,411.64906341377895,-0.4635339861264429,5,6,7,-0.3519064197509314,304.93696362289154,28.525279444062722,22,1
82,265.4490124263246,1.5054846547095702,0,8,7,1.6160478238619773,169.35288799618763,114.82400833445027,17,1
83,131.77917514301183,4.274709845372988,1,7,9,4.3668801938830235,278.2088406087855,92.76326667068075,33,1
84,255.4911608578311,4.668392133748462,1,7,6,4.642138101420255,235.82524229893522,66.67009985030428,14,1
85,262.5916610133735,1.8044090674992184,1,5,0,1.7542725255508231,232.14265818307356,125.0865169247496,21,1
86,464.80308916903203,2.680468335264246,2,3,3,2.5842494172661774,300.5640755943143,70.44760165392441,18,1
87,418.77873567760656,0.00220367655245135,4,7,3,0.05244840322535208,230.58120611735623,123.47546164807898,12,1
88,543.6063712881632,4.947011756821859,5,2,4,4.931118183288981,344.2234370512182,59.74829657660871,12,0
89,336.10746258097464,0.3900302083006604,3,8,9,0.3481831052489408,167.69785900279362,29.469888680875968,10,1
90,159.79712296915085,4.656390644810754,5,1,5,4.6093245086379735,315.09706309895637,141.24316019399078,34,1
91,456.6223936114975,2.8978798939542108,3,1,3,3.0428991570176795,352.2987009141853,71.29164680657851,31,1
92,480.39252430844874,2.6464207692731545,2,6,1,2.7416888105573216,318.2079224801075,123.05003447041912,27,1
93,380.6385987847481,2.0761310660990517,1,9,5,2.2591704517118685,274.30729875499895,56.28873731889958,33,1
94,485.4835899772805,0.38401887030655213,2,3,7,0.436920500295763,387.5767534340453,104.02746457607527,21,1
95,346.8977981821954,0.05916819203304957,2,9,7,0.06486363605853938,224.98462244951588,133.53041352350468,18,1
96,361.36641469099703,0.3229172544210521,0,7,6,0.32037700934655966,154.79197188124445,25.413722904197442,18,1
97,313.7705091792748,0.11862957286552711,4,8,5,0.016599418139379818,257.9973428658602,127.9826494091916,27,1
98,112.7095633720476,3.67750684140052,3,6,1,3.55136494222538,158.2529839750818,94.27329064635072,27,1
99,153.94571349665222,1.1007515550003806,1,4,6,1.151485657189668,388.4841881316022,98.971328008114,38,1
100,115.71459284336713,-0.6529439406196218,3,7,4,-0.7464118116679472,202.4795114370129,88.01054010477775,16,1
101,418.2052056318902,4.814615780844868,5,3,5,4.835761556231591,347.23175598721986,133.68176342687352,36,1
102,257.17799053816333,4.302715309780554,3,1,9,4.414261978090075,343.64302079359123,25.64633644063287,13,1
103,354.2853455823514,4.566513699171278,5,5,7,4.4999683058681885,204.43222492073338,53.933690899660256,22,1
104,553.7832369630465,4.9694469358786115,4,8,7,5.170495099337769,305.3066326200418,133.8491300516902,26,0
105,224.6461145744375,0.04337149531692375,5,0,2,-0.0556980167774862,162.01974212161255,117.80494132915427,33,1
106,305.1914615178149,1.3774521134159525,3,9,6,1.4764715890649371,270.89364642596684,22.29387082321876,11,1
107,477.7755692715243,3.549430854224548,3,6,0,3.5919064723377843,153.66178181812168,87.21081681726213,23,1
108,214.39908274581123,3.176123708322754,5,9,0,3.295533233317369,380.28597004521043,88.84444849264773,12,1
109,138.4899549143965,-0.07662456196086964,2,8,6,-0.1882443230968386,394.02150604989293,72.11467756662836,14,1
110,244.87572645688402,3.8949987499437064,4,9,9,4.125700841639068,205.57069165964631,58.66113316805866,23,1
111,180.61064362700222,0.346643431019964,0,8,8,0.3287659226416734,202.0265086490932,108.62423055360448,12,1
112,564.8488261712865,0.3429056889357385,1,9,6,0.4105704828656666,338.4300441405324,47.012760411618,32,0
113,504.06018978220845,2.2218465373604817,3,2,9,2.3662952862551316,213.34484970733362,123.86331306932179,16,0
114,416.70187825521174,2.557639609050219,1,4,4,2.4971734023006977,373.7691397904613,124.39483089977134,39,1
115,535.7302950938588,2.4805172470268673,0,7,7,2.563089883321585,293.4822840307455,73.98398688446667,27,0
116,501.83603844955724,-0.45107897561347077,1,7,1,-0.5282259401356201,237.69440575257804,56.861241418254195,22,0
117,193.28502944301792,4.264765175782282,0,3,8,4.404461333828066,358.173436587355,56.904163606792714,38,1
118,546.2794992449889,0.5936002555322364,5,0,5,0.517582182409363,273.3516751033488,82.69787211950731,32,0
119,369.67112095782534,-0.22291047230317496,2,0,8,-0.21905977405359905,377.9082284271189,113.54529921741664,36,1
120,503.72007758203125,4.332488479213863,3,3,1,4.3631005493150585,382.00355918234527,66.65292982920164,31,1
121,548.0456499617467,4.73390898937852,0,5,2,4.812338966350781,191.35503803210233,99.3056349095077,19,0
122,259.0017374859319,4.172765703592704,1,7,7,4.369613334435359,150.58085153298256,69.72297987573727,34,1
123,155.02596226383838,3.8570964483492682,3,5,0,3.811899549387819,395.98273503560057,59.58801458967983,22,1
124,213.96758127097084,2.9314518838341304,2,8,9,3.045325361261491,376.5343840318699,23.231737069053242,25,1
125,313.5538943131281,2.305144223654836,5,8,6,2.5021700685182497,163.86130892596034,20.508833745600782,18,1
126,509.00738296124655,-0.47807944053153917,3,1,6,-0.4615061044450474,358.2585659852675,49.53699811816058,11,1
127,530.3652916281717,1.4507192784241925,0,9,0,1.3957060034121633,264.4512331398017,72.8328172841294,32,0
128,103.47606526559535,1.2361311020738839,2,0,8,1.0631277281303548,214.7404012562438,130.66395175706782,14,1
129,355.37365128878287,0.5585227025619572,1,1,7,0.7468502793030635,369.68663091923247,123.80295158095531,38,1
130,308.7055015743895,3.34052068213151,2,4,3,3.3160762491390736,199.16680809757682,54.73148413643869,31,1
131,211.0539052353651,1.9752544104726248,2,3,9,1.8751185605495697,386.8249998550167,51.79025758795891,26,1
132,159.9326836668414,-0.5137227045541124,4,3,4,-0.6495557129750886,201.40537192483526,49.55186923910357,32,1
133,268.807585701814,0.321099211698868,2,8,1,0.22077779265986386,303.4207969321859,64.10085426875271,31,1
134,571.4548519562595,3.0995525819575755,2,7,8,3.191523111280292,205.77158363224373,84.7658335430191,13,0
135,261.60146601037764,-0.5432148430581989,3,5,5,-0.4374279902907251,286.4171662421587,77.02681036410482,26,1
136,359.395310871683,4.107241484292612,1,0,2,4.172453671438166,320.9937824787853,48.37551584159419,18,1
137,451.50947944758894,1.970879162083846,3,1,6,1.9841129448191823,197.5569827050344,36.958683292670344,29,1
138,281.814801189647,1.883519463959888,3,5,8,1.7589674050097543,280.2214456751698,21.6351156232054,11,1
139,585.8910413604804,2.554446707957106,0,1,2,2.4814526133669013,267.26493609752976,40.015221026645506,33,1
140,581.2236474710556,3.9480857955508952,3,9,1,3.8374238544827675,167.7593553508353,111.69632812523537,27,0
141,225.89114791268207,1.0868552474131583,4,4,6,1.1441373479657848,354.5769544188257,51.67301401492578,30,1
142,348.6242529461927,3.0680969153543813,4,4,6,2.961765667468211,233.92060016071042,80.91823531579627,36,1
143,250.43915490838484,2.394391783974746,0,5,3,2.322967172869387,293.6455493879699,96.86914936002181,31,1
144,242.4202471887338,0.6021696210165279,5,5,8,0.5838208967166773,278.6960587332836,135.28931736810893,20,1
145,118.4434736772664,4.271779918130948,1,5,7,4.104799902821313,278.31512614261055,135.55116279114452,22,1
146,404.78216698994845,3.784556129641569,1,1,0,3.7892332727256535,176.80559855212186,116.94538537857667,17,1
147,351.33951161443076,2.950711007950553,3,9,0,2.9399957198469995,255.8705023123332,24.570408966305184,36,1
148,125.73937562499468,4.103490374565451,3,2,4,4.22191128916162,263.0916898016426,94.75915448110393,10,1
149,239.32323211830573,4.203765205758814,5,5,5,4.121778651255439,333.41071009111215,122.25585120809585,26,1
150,554.1329429833269,3.2501778602902087,3,7,2,3.120258308458975,360.00470798017466,22.247445819237218,21,0
151,219.78094533348622,4.022079970182032,1,0,8,3.984674005222904,286.2455695250045,91.45899977535518,13,1
152,172.44743604561154,3.1848287700157023,2,0,9,3.075019640672101,171.69573851624762,131.50933895218384,30,1
153,344.7263801387815,3.0808446305618027,4,1,5,3.0847600897431153,209.21236764913658,81.6332698594947,22,1
154,592.8252270553003,2.711668269291106,2,5,3,2.525674783108445,191.23350671318275,20.5338063766683,38,1
155,221.02763575575023,3.516299837345848,2,8,6,3.45576529700812,181.15376579728118,21.431736583628968,18,1
156,436.0677737029393,-0.0483693682415578,1,3,7,-0.1412065352237798,241.47482465445188,74.16268486378758,36,1
157,480.8098076643588,4.285224555193571,2,2,8,4.342000262902178,207.34837553859552,40.151126764178095,39,1
158,218.8187719961998,4.231061166471392,5,7,5,4.150004695508855,204.57577795287807,106.37858542212375,16,1
159,464.10817430592977,-0.8245163017926451,0,9,5,-0.998125877652495,163.67329364406692,112.14390443780002,32,1
160,283.8915663596266,3.9549005033885756,3,8,7,3.934718493695121,154.41751119885848,43.12437340988171,33,1
161,416.15291529678973,-0.2267807951593288,0,4,4,-0.1947921811318779,175.69206066244544,135.50932750818305,14,1
162,416.76485538044733,1.0107131255548514,4,8,2,0.9835926062287788,193.04936985590825,77.44801984726035,14,1
163,367.88734203737926,3.4610495377496466,3,1,2,3.3999172598277356,257.7459322120508,38.56996798695008,26,1
164,145.14488502720417,-0.035440623710150776,2,2,5,-0.10259683376857705,277.63006532471115,119.3527077490214,39,1
165,517.6512477946189,3.907802144714373,4,6,1,3.9190969479585767,185.1479795433414,122.69668500218047,18,0
166,260.3900324858679,3.9928050677464517,3,6,5,3.903860192822497,256.19583538104655,103.10841144650948,15,1
167,193.2592551999271,2.0448064025650172,5,5,5,2.0119581054239637,235.43721058148182,130.95052191633192,34,1
168,120.38757077738197,-0.9616847696989985,5,5,7,-0.8866401126102612,195.855910874489,115.85848636398727,28,1
169,395.4464715941209,0.7222287990494767,5,1,6,0.5920964911589122,151.7101870370909,134.68674583950877,25,1
170,438.7821809211412,2.7015615102544532,5,9,7,2.6971948082804262,266.75446663043545,76.40544630311233,30,1
171,108.29391446392808,4.887117068164541,2,5,8,4.70821812688484,321.4129373162998,117.18762665292752,11,1
172,356.0465291496405,2.7908811621000105,0,3,5,2.8136741291010057,206.56933353595176,149.96770324577577,19,1
173,213.247887598969,0.5588214863849588,3,2,2,0.4609405653050527,182.95170747416984,114.24105567755049,25,1
174,422.5863952047249,2.804034218597668,2,1,9,2.9059933999007477,371.7606861117405,34.843891430827185,14,1
175,187.18321450249573,2.239912278295133,5,0,2,2.0922175473305984,218.75619312194942,87.38143391579379,24,1
176,445.46886905123296,3.6790723709068613,0,4,0,3.723280274586962,205.9031549481662,96.35521286159363,22,1
177,293.36767315026873,-0.35811616703824956,4,1,4,-0.23600305918560022,364.27423490247895,42.64738775928083,22,1
178,568.3649943683672,3.566167415012168,4,1,3,3.463098474870121,354.2767747916903,145.17591244314488,22,0
179,168.7604720729966,2.2475994720566614,4,6,8,2.1614109791571674,262.0866176311584,42.82537109250012,24,1
180,270.53317552512925,4.777952023153968,5,7,8,4.683532458716308,272.3097153569436,43.08252956271896,23,1
181,156.73676062029455,1.0512329962321165,4,9,4,1.0026467273916861,204.4371762085055,138.97172793669216,17,1
182,562.3468091392814,2.795731358803689,1,7,9,2.8474735387226353,169.57541761988938,80.47670630581723,20,0
183,538.6696766904905,4.592168633060105,3,3,3,4.535418139671393,293.3579563389153,28.214476305687107,27,1
184,228.9708138575778,-0.38494163205592447,3,0,6,-0.4970374545765602,174.5862303975533,97.76437499200871,33,1
185,429.99202301708954,4.623370923418706,5,6,5,4.421495552760377,262.31863673916246,98.23742532229622,13,1
186,508.6111001006079,3.12731433380488,1,0,3,3.2875090844561194,385.1242996282527,28.385098629253033,35,1
187,377.60040579973116,-0.5929776453689686,2,3,9,-0.4249280823275038,388.2085972926461,146.42792443237607,19,1
188,364.82528917800323,0.8057814016808975,2,7,1,0.8618051056297432,209.83307163683966,90.72389548829483,10,1
189,220.92614545022585,3.2490325318716895,4,1,0,3.167994162429191,306.0283550114136,92.77344388336935,38,1
190,146.5513839029496,-0.5958963911873698,0,5,3,-0.5211261796742052,268.5190660269644,87.61500388531128,14,1
191,548.6078789766634,2.49302276105764,2,5,3,2.5878934528069464,368.92128189652647,99.3951313538006,22,0
192,550.2090285816653,1.0752983417177404,0,8,0,1.049873528576467,217.8577160690133,54.358967860588145,10,0
193,416.55072863663395,2.725493106604863,3,4,5,2.729629961004752,150.9256017081042,57.341375236729306,32,1
194,269.5148955243503,-0.7255477971249229,0,9,3,-0.6023709741759736,190.64030148285377,86.47408167349725,17,1
195,274.6047873063304,4.229220836914258,3,3,0,4.065174701208617,237.3807002923495,124.86916111926534,12,1
196,462.9778394351197,4.840933815064382,1,4,0,4.9407760973766,228.93028244262217,26.482394944243254,12,1
197,548.5551299762885,4.813267131714149,1,9,0,4.782351750578497,347.8407297807215,98.44254758863198,16,0
198,543.5432121325587,3.497910990457548,5,4,7,3.386653160256443,320.14016653470946,124.88115852582082,13,0
199,489.9377729288119,-0.21948255921620818,5,7,9,-0.3225132065456421,224.8890799037243,40.39924536483953,12,1
200,421.01582307714386,3.5495791755741353,4,9,7,3.4631069621222266,264.43595429155334,21.95293045747362,24,1
201,142.06998249752442,-0.8524785012471909,2,7,1,-0.9734855732573112,173.8897759895838,60.652728368389546,17,1
202,180.81435704730688,-0.8672586908260165,4,1,6,-0.6901197933871148,374.5366112050252,96.45868187484776,12,1
203,549.2770942635395,0.9416613148972475,3,6,7,0.9907816087473476,383.8562061121336,37.9768125426172,38,1
204,403.21452982979497,1.9318591424279945,4,7,7,2.038307417788851,394.95088384523456,75.39590822642312,39,1
205,104.59852580831482,3.622444506846759,0,5,9,3.678681336008427,367.1382076964594,91.80179465865614,16,1
206,150.73577143301605,3.099772259639031,3,4,6,3.1058950204860483,193.49022192405639,97.85480231845123,27,1
207,431.7508845540279,1.6754162382604898,5,8,4,1.682891770597053,161.5491208004072,55.67352373004877,20,1
208,102.53079192310935,0.6417599976899953,1,2,0,0.602008733799009,294.8991818531685,72.00385267821788,20,1
209,180.40402570874932,4.982747000946267,5,9,8,4.95116876330225,378.1512567207776,121.18409977878264,26,1
210,374.3668946832931,1.557087813415838,2,3,6,1.4162774760345487,194.33784041493573,142.35791023568913,37,1
211,445.94759884634664,1.7083221459780527,3,8,1,1.816504761082079,151.76072865603547,132.04444304537344,15,1
212,425.9806297513003,-0.0182570728499849,3,5,5,-0.19958040145028944,351.3740115080611,93.35685522534615,17,1
213,212.1346547302799,3.7688572924995762,0,7,1,3.6629962334466564,169.19892107168351,73.33806438271304,10,1
214,456.08961067376794,3.162093354688932,2,6,0,3.363296767784993,253.42650797750758,63.28435986828437,38,1
215,218.62454374840001,0.32461767673256237,1,1,6,0.33823496503904504,319.72183429719627,36.244353590922344,19,1
216,262.69984907963385,-0.5057137263049438,3,2,1,-0.48794268180192396,209.19939636404501,33.85166213809469,37,1
217,473.24570255901205,3.082995812448279,3,0,1,3.1467296672250518,170.99064086168167,109.4864912387755,34,1
218,424.81644952360733,2.927067285686811,0,8,4,2.7730335363746716,342.5053071139572,53.77327410225085,28,1
219,524.611705247089,0.6395571619892559,4,6,4,0.5001778253422536,307.5437712217604,53.10601923621808,12,0
220,428.80644615017167,4.705181373502462,1,0,6,4.660691938847577,397.1226211217012,149.76535708211213,13,1
221,384.1543016677358,-0.0936526493145986,5,2,0,-0.18398874506936763,236.07700832998984,44.4303745235934,20,1
222,146.83738391404623,1.5940088062556113,2,3,7,1.5865132097546712,165.44059657254994,39.24776873354786,24,1
223,283.85790152971674,4.661695521005593,3,3,2,4.710250450535807,333.5875088338239,32.829079608789684,10,1
224,232.60118384086272,1.518363901556734,3,4,3,1.6572802063437937,280.4333547133114,95.3746948716835,18,1
225,221.9948216895418,2.8311556859845135,5,2,8,2.9122645199634727,203.30098284728376,101.62229738027318,20,1
226,586.5052773762228,1.3855663877767657,1,2,3,1.2861387166078702,345.4322472511899,67.47963041339466,28,1
227,296.5488623333802,0.6452912140920202,4,0,9,0.6077948062972409,200.93887146248593,89.60373361649081,22,1
228,546.0232775885567,4.903865887758969,3,6,4,4.839171370634007,215.16541370823415,122.49193902283864,35,0
229,415.56931299863146,1.4560040378902581,1,9,6,1.3543479499890232,173.1321385916798,126.35354188182728,25,1
230,497.4056517708242,4.364595222074806,5,0,3,4.240177710807023,249.85806975771362,144.5285698430343,13,1
231,351.31854655259605,0.3797276353465171,0,1,0,0.5461588741189711,254.73230598435475,127.15483816997369,10,1
232,388.45194231317953,0.2786282241504998,4,3,8,0.2796924484737648,278.6404475870746,93.42938677326546,29,1
233,346.25884690943195,-0.8131955026929318,2,3,3,-0.8356185233534066,327.2410667809444,43.35540555878998,22,1
234,197.62149389902225,2.9100009522553103,3,4,8,2.9584267089147405,376.52523217010645,32.96926250136951,10,1
235,461.2260576307527,1.2111580623425668,1,1,5,1.264532672716724,184.43352472195215,27.086545688411697,14,1
236,240.3861812204279,4.186149499037822,0,3,0,4.298032064408464,163.58702458716425,106.64835813209989,14,1
237,112.15798321572692,1.839259440149343,2,0,2,1.7648932788126663,154.63280839858334,124.9797132017391,23,1
238,422.7361479535839,4.80916056748833,1,1,1,4.849432789175612,185.90534451720407,86.12891358893027,36,1
239,188.55533970352445,0.11315309421872688,1,0,8,0.022035696583644,314.4873714454065,27.11284272837319,32,1
240,570.2292921764572,4.211739007733665,2,9,0,4.192723213359792,331.86926949912413,89.61117469687396,23,0
241,576.9642885012937,3.6595811167504504,0,9,8,3.665255373466656,346.62642838203055,141.64740399819155,17,0
242,557.4321951102243,3.625531067864312,5,3,8,3.640979467436218,210.92705297608566,97.68971482121987,13,0
243,285.0793501277222,4.068699368701326,0,3,7,4.079731479286045,226.47370331537996,125.22557350016594,16,1
244,107.72830826443371,3.566143945657993,4,6,7,3.646327043912485,270.78366139137484,124.01984429092758,29,1
245,564.1592812938627,2.7573219297884926,3,9,0,2.6976230906909153,165.7957742150566,141.17678297148487,28,0
246,314.09207415865717,-0.21253073390567456,2,8,7,-0.1943633066153274,302.7853808028116,120.12973953448353,24,1
247,583.3274095218349,-0.8048429230524885,5,8,9,-0.8807334070045285,395.9337584189394,117.20106682170164,31,0
248,581.8099885446264,4.525087086894121,2,4,2,4.8171623434827096,240.20157784450066,50.43334644618328,13,1
249,526.50472773368,2.6999018871244282,2,9,6,2.6086154553480654,338.21186877284595,27.79027019174059,39,0
250,247.22444603479283,3.779223745857058,0,0,0,3.7091584804226025,275.00847889240197,87.287930456995,28,1
251,292.54886430096263,1.8891341090753002,3,0,0,1.9773989167766122,181.9529610900957,36.176447033078176,18,1
252,525.5683357584285,-0.29615086622563314,4,5,9,-0.339097380575749,295.55936220064655,145.08546391613885,30,0
253,258.46100257813885,-0.24888524678469737,1,1,4,-0.16058063401459444,224.96856711101623,57.690219142293714,22,1
254,184.74637334304623,3.1133917233738284,1,7,4,3.128693982746417,158.60080211336455,130.8827464399581,23,1
255,378.4006312291751,1.5818353693967762,2,8,7,1.5415164427413972,308.732432529436,70.39120127631972,32,1
256,568.0773870803905,0.20314836020202032,3,3,6,0.12787282528954258,364.7330873311819,62.015252481459065,37,1
257,448.0148983374865,1.9495672804486213,5,4,7,1.870683624284934,236.19244172496855,141.57061440896075,23,1
258,385.0305850446825,-0.6147463775491955,0,7,5,-0.6539784778004697,247.57388680319264,67.23193437120912,31,1
